year,treatment,replicate,station,core,section,horizon_length,core_volume_cm3,gravel_free_bulk_density,total_bulk_density,top_depth,bottom_depth,depth,n_percent,c_percent
2013,T1,3,1,2,50-end,61,2781.82406,1.626785087,1.748291693,50,111,122,0.011566667,0.1114
2013,T1,3,1,2,25-50,25,1140.091828,1.674893808,1.793454433,25,50,50,0.012533333,0.109766667
2013,T1,3,1,2,25-Oct,15,684.0550968,1.711032564,1.813670495,10,25,25,0.0509,0.425833333
2013,T1,3,1,2,0-10,10,456.0367312,1.492145514,1.566657056,0,10,10,0.085766667,0.8502
2013,T1,3,1,1,50-end,61,2781.82406,1.591099765,1.688330932,50,111,122,0.008333333,0.0645
2013,T1,3,1,1,25-50,25,1140.091828,1.614487391,1.751230762,25,50,50,0.0399,0.440466667
2013,T1,3,1,1,25-Oct,15,684.0550968,1.654144869,1.767556786,10,25,25,0.051666667,0.5212
2013,T1,3,1,1,0-10,10,456.0367312,1.526400922,1.740352986,0,10,10,0.069233333,0.739
2013,T3,2,3,2,50-end,61,2781.82406,1.471102912,1.813284869,50,111,122,0.018133333,0.182
2013,T3,2,3,2,25-50,25,1140.091828,1.680402522,1.798498272,25,50,50,0.0259,0.231466667
2013,T3,2,3,2,25-Oct,15,684.0550968,1.505711811,1.542711754,10,25,25,0.0609,0.645333333
2013,T3,2,3,2,0-10,10,456.0367312,1.368571858,1.407406449,0,10,10,0.098366667,1.037666667
2013,T3,2,3,1,50-end,63,2873.031406,1.626314833,1.698183174,50,113,122,0.011166667,0.04905
2013,T3,2,3,1,25-50,25,1140.091828,1.434423235,1.703936613,25,50,50,0.0232,0.156066667
2013,T3,2,3,1,25-Oct,15,684.0550968,1.491445115,1.61143545,10,25,25,0.064066667,0.682166667
2013,T3,2,3,1,0-10,10,456.0367312,1.577804527,1.62532263,0,10,10,0.097466667,1.046166667
2013,T3,2,2,2,50-end,61,2781.82406,1.734292678,1.744886446,50,111,122,0.005866667,0.0629
2013,T3,2,2,2,25-50,25,1140.091828,1.815724738,1.851897263,25,50,50,0.01215,0.116433333
2013,T3,2,2,2,25-Oct,15,684.0550968,1.698181815,1.763644378,10,25,25,0.046133333,0.4851
2013,T3,2,2,2,0-10,10,456.0367312,1.428667299,1.487894984,0,10,10,0.069533333,0.798933333
2013,T3,2,2,1,50-end,68,3101.049772,1.767407126,1.816126112,50,118,122,0.019033333,0.085666667
2013,T3,2,2,1,25-50,25,1140.091828,1.617357254,1.657354032,25,50,50,0.026733333,0.199066667
2013,T3,2,2,1,25-Oct,15,684.0550968,1.731295667,1.758296416,10,25,25,0.0412,0.338633333
2013,T3,2,2,1,0-10,10,456.0367312,1.803633459,1.849989374,0,10,10,0.0694,0.7425
2013,T3,2,1,2,50-end,63,2873.031406,1.565481211,1.835836766,50,113,122,0.021833333,0.10365
2013,T3,2,1,2,25-50,25,1140.091828,1.538332527,1.737053362,25,50,50,0.026033333,0.1654
2013,T3,2,1,2,25-Oct,15,684.0550968,1.555431649,1.654210242,10,25,25,0.059,0.544
2013,T3,2,1,2,0-10,10,456.0367312,1.555027688,1.614145733,0,10,10,0.072766667,0.720066667
2013,T3,2,1,1,50-end,60,2736.220387,1.658282985,1.843089005,50,110,122,0.015666667,0.100966667
2013,T3,2,1,1,25-50,25,1140.091828,1.640020187,1.796595294,25,50,50,0.0114,0.0877
2013,T3,2,1,1,25-Oct,15,684.0550968,1.593034894,1.704444048,10,25,25,0.0542,0.432566667
2013,T3,2,1,1,0-10,10,456.0367312,1.421981494,1.529955253,0,10,10,0.0834,0.8121
2013,T2,2,5,2,50-end,57,2599.409368,1.317861838,1.849701885,50,107,122,0.014133333,0.573933333
2013,T2,2,5,2,25-50,25,1140.091828,1.616084906,1.688272073,25,50,50,0.020066667,0.0647
2013,T2,2,5,2,25-Oct,15,684.0550968,1.407032657,1.627833585,10,25,25,0.056333333,0.500766667
2013,T2,2,5,2,0-10,10,456.0367312,1.346305438,1.425904289,0,10,10,0.085433333,0.758966667
2013,T2,2,5,1,50-end,68,3101.049772,1.104365365,1.551433326,50,118,122,0.020533333,1.06725
2013,T2,2,5,1,25-50,25,1140.091828,1.560353006,1.663221913,25,50,50,0.034666667,0.246366667
2013,T2,2,5,1,25-Oct,15,684.0550968,1.55576192,1.623490382,10,25,25,0.064633333,0.526233333
2013,T2,2,5,1,0-10,10,456.0367312,1.472987859,1.553025271,0,10,10,0.077733333,0.794233333
2013,T2,2,4,2,50-end,61,2781.82406,1.57568563,1.82419164,50,111,122,0.021333333,0.11635
2013,T2,2,4,2,25-50,25,1140.091828,1.602441713,1.723730189,25,50,50,0.036833333,0.234433333
2013,T2,2,4,2,25-Oct,15,684.0550968,1.551056154,1.590263522,10,25,25,0.072833333,0.750533333
2013,T2,2,4,2,0-10,10,456.0367312,1.31206749,1.334960383,0,10,10,0.103633333,1.0953
2013,T2,2,4,1,50-end,56,2553.805695,1.627343847,1.888303403,50,106,122,0.013566667,0.082533333
2013,T2,2,4,1,25-50,25,1140.091828,1.524877537,1.653481213,25,50,50,0.041866667,0.2626
2013,T2,2,4,1,25-Oct,15,684.0550968,1.509027551,1.596739784,10,25,25,0.072366667,0.674633333
2013,T2,2,4,1,0-10,10,456.0367312,1.36341104,1.508772138,0,10,10,0.095,0.968133333
2013,T2,2,3,2,50-end,62,2827.427733,1.599163313,1.779914175,50,112,122,0.016,0.11145
2013,T2,2,3,2,25-50,25,1140.091828,1.666621447,1.714889489,25,50,50,0.037433333,0.220466667
2013,T2,2,3,2,25-Oct,15,684.0550968,1.567168637,1.661590855,10,25,25,0.0508,0.430066667
2013,T2,2,3,2,0-10,10,456.0367312,1.607403572,1.670008178,0,10,10,0.086933333,0.750166667
2013,T2,2,3,1,50-end,64,2918.63508,1.581474843,1.769148185,50,114,122,0.023666667,0.121133333
2013,T2,2,3,1,25-50,25,1140.091828,1.479229176,1.658223529,25,50,50,0.032366667,0.1809
2013,T2,2,3,1,25-Oct,15,684.0550968,1.665602281,1.718024959,10,25,25,0.043966667,0.363
2013,T2,2,3,1,0-10,10,456.0367312,1.708809883,1.757599813,0,10,10,0.067466667,0.5762
2013,T2,2,2,2,50-end,60,2736.220387,1.615852548,1.772261732,50,110,122,0.0122,0.05535
2013,T2,2,2,2,25-50,25,1140.091828,1.507159093,1.721729529,25,50,50,0.0395,0.3177
2013,T2,2,2,2,25-Oct,15,684.0550968,1.577179599,1.756024842,10,25,25,0.040466667,0.3601
2013,T2,2,2,2,0-10,10,456.0367312,1.341941996,1.387113796,0,10,10,0.082,0.780533333
2013,T2,2,2,1,50-end,63,2873.031406,1.635394855,1.746148952,50,113,122,0.00055,0.0665
2013,T2,2,2,1,25-50,25,1140.091828,1.252619399,1.572084894,25,50,50,0.036,0.274966667
2013,T2,2,2,1,25-Oct,15,684.0550968,1.666961527,1.834038712,10,25,25,0.054633333,0.461133333
2013,T2,2,2,1,0-10,10,456.0367312,1.419335181,1.478299729,0,10,10,0.088,0.852833333
2013,T4,2,1,1,50-end,61,2781.82406,1.544212653,0.92312452,50,111,122,0.009133333,0.0345
2013,T4,2,1,2,25-50,25,1140.091828,1.349449286,1.492786772,25,50,50,0.054533333,0.418033333
2013,T4,2,1,2,25-Oct,15,684.0550968,1.31662581,1.6507413,10,25,25,0.084466667,0.7867
2013,T4,2,1,2,0-10,10,456.0367312,1.511109955,1.571140987,0,10,10,0.1085,1.168533333
2013,T5,2,5,2,50-end,62,2827.427733,1.44489513,1.013242519,50,112,122,0.024633333,
2013,T5,2,5,2,25-50,25,1140.091828,1.725667654,1.835834578,25,50,50,0.020966667,0.147166667
2013,T4,2,1,1,25-Oct,15,684.0550968,1.567636074,1.639587228,10,25,25,0.075966667,0.697766667
2013,T5,2,5,2,25-Oct,15,684.0550968,1.624165454,1.74447644,10,25,25,0.047333333,0.415633333
2013,T5,2,5,2,0-10,10,456.0367312,1.380443931,1.551405735,0,10,10,0.125533333,1.505066667
2013,T5,2,5,1,50-end,62,2827.427733,1.619881757,0.9088013,50,112,122,0.0134,0.1032
2013,T5,2,5,1,25-50,25,1140.091828,1.751380642,1.92999366,25,50,50,0.0205,0.196833333
2013,T5,2,5,1,25-Oct,15,684.0550968,1.738100437,1.882798631,10,25,25,0.0371,0.3649
2013,T5,2,5,1,0-10,10,456.0367312,1.261492909,1.330962965,0,10,10,0.1068,1.2469
2013,T5,2,4,2,50-end,65,2964.238753,1.503550661,0.932087538,50,115,122,0.00825,0.0411
2013,T5,2,4,2,25-50,25,1140.091828,1.572165204,1.655533312,25,50,50,0.0363,0.2768
2013,T5,2,4,2,25-Oct,15,684.0550968,1.581717455,1.712256813,10,25,25,0.057,0.512533333
2013,T5,2,4,2,0-10,10,456.0367312,1.485306633,1.576601074,0,10,10,0.1012,1.185966667
2013,T5,2,4,1,50-end,64,2918.63508,1.52881368,0.984333403,50,114,122,0.018833333,0.0917
2013,T5,2,4,1,25-50,25,1140.091828,1.533877058,1.60381818,25,50,50,0.0439,0.2866
2013,T5,2,4,1,25-Oct,15,684.0550968,1.594941714,1.688296755,10,25,25,0.0463,0.4078
2013,T5,2,4,1,0-10,10,456.0367312,1.417303589,1.510115201,0,10,10,0.132866667,1.633133333
2013,T4,2,2,2,50-end,59,2690.616714,1.500632872,1.060252835,50,109,122,0.003433333,0.096566667
2013,T4,2,2,2,25-50,25,1140.091828,1.539996503,1.721487649,25,50,50,0.027633333,0.2921
2013,T4,2,2,2,25-Oct,15,684.0550968,1.615655476,1.692477705,10,25,25,0.073633333,0.619766667
2013,T4,2,2,2,0-10,10,456.0367312,1.344897309,1.418850623,0,10,10,0.105166667,1.022266667
2013,T4,2,2,1,50-end,57,2599.409368,1.549110804,1.071570348,50,107,122,0.016833333,0.1074
2013,T4,2,2,1,25-50,25,1140.091828,1.453742422,1.644113179,25,50,50,0.026433333,0.193366667
2013,T4,2,2,1,25-Oct,15,684.0550968,1.57106791,1.684568985,10,25,25,0.058033333,0.561533333
2013,T4,2,2,1,0-10,10,456.0367312,1.455648051,1.527701504,0,10,10,0.097866667,0.913466667
2013,T4,2,1,2,50-end,55,2508.202022,1.360994294,1.272251586,50,105,122,0.023866667,0.162366667
2013,T4,2,1,1,25-50,25,1140.091828,1.367872594,1.516079633,25,50,50,0.03735,0.335033333
2013,T4,2,1,1,0-10,10,456.0367312,1.380583901,1.461369128,0,10,10,0.108333333,1.0879
2013,T5,2,3,2,50-end,65,2964.238753,1.512437738,0.94666801,50,115,122,0.007533333,0.0889
2013,T5,2,3,2,25-50,25,1140.091828,1.401592834,1.543726529,25,50,50,0.038566667,0.308166667
2013,T5,2,3,2,25-Oct,15,684.0550968,1.478975198,1.556085182,10,25,25,0.0748,0.7311
2013,T5,2,3,2,0-10,10,456.0367312,1.31551771,1.350193872,0,10,10,0.1148,1.3151
2013,T5,2,3,1,50-end,64,2918.63508,1.528535894,0.861647288,50,114,122,0.0169,0.090933333
2013,T5,2,3,1,25-50,25,1140.091828,1.472457544,1.597611662,25,50,50,0.0272,0.240966667
2013,T5,2,3,1,25-Oct,15,684.0550968,1.495938038,1.55532501,10,25,25,0.070633333,0.708433333
2013,T5,2,3,1,0-10,10,456.0367312,1.386479155,1.456961588,0,10,10,0.1187,1.227433333
2013,T5,2,2,2,50-end,66,3009.842426,1.51649519,0.811956127,50,116,122,0.0065,0.0758
2013,T5,2,2,2,25-50,25,1140.091828,1.473031258,1.682539909,25,50,50,0.0266,0.223066667
2013,T5,2,2,2,25-Oct,15,684.0550968,1.462849388,1.53974147,10,25,25,0.048266667,0.4663
2013,T5,2,2,2,0-10,10,456.0367312,1.427250817,1.464482912,0,10,10,0.103466667,1.1515
2013,T5,2,2,1,50-end,65,2964.238753,1.448839406,1.041208303,50,115,122,0.0027,0.0326
2013,T5,2,2,1,25-50,25,1140.091828,1.542352031,1.624527038,25,50,50,0.041,0.263066667
2013,T5,2,2,1,25-Oct,15,684.0550968,1.500581121,1.552971398,10,25,25,0.0771,0.715366667
2013,T5,2,2,1,0-10,10,456.0367312,1.224446998,1.273840374,0,10,10,0.151833333,1.5391
2013,T5,2,1,2,50-end,68,3101.049772,1.491642658,0.913123042,50,118,122,0.019,0.1624
2013,T5,2,1,2,25-50,25,1140.091828,1.387536225,1.473635683,25,50,50,0.034366667,0.36
2013,T5,2,1,2,25-Oct,15,684.0550968,1.410005078,1.447979855,10,25,25,0.071366667,0.821533333
2013,T5,2,1,2,0-10,10,456.0367312,1.099812428,1.12797493,0,10,10,0.128666667,1.514833333
2013,T5,2,1,1,50-end,63,2873.031406,1.788328317,0.830996833,50,113,122,0.008,0.06505
2013,T5,2,1,1,25-50,25,1140.091828,1.493668687,1.594222461,25,50,50,0.040666667,0.292233333
2013,T5,2,1,1,25-Oct,15,684.0550968,1.313160076,1.395586415,10,25,25,0.072,0.726633333
2013,T5,2,1,1,0-10,10,456.0367312,1.213525621,1.259170503,0,10,10,0.120633333,1.281566667
2013,T1,2,5,2,50-end,61,2781.82406,1.357393014,1.685587745,50,111,122,0.010533333,0.121066667
2013,T1,2,5,2,25-50,25,1140.091828,1.478663665,1.610784601,25,50,50,0.027666667,0.214233333
2013,T1,2,5,2,25-Oct,15,684.0550968,1.521075326,1.555239241,10,25,25,0.058066667,0.581066667
2013,T1,2,5,2,0-10,10,456.0367312,1.455511862,1.469940524,0,10,10,0.085566667,0.871966667
2013,T1,2,5,1,50-end,58,2645.013041,1.488035579,1.784983075,50,108,122,0.009033333,0.04635
2013,T1,2,5,1,25-50,25,1140.091828,1.446564138,1.739470369,25,50,50,0.035,0.30625
2013,T1,2,5,1,25-Oct,15,684.0550968,1.548893305,1.648622113,10,25,25,0.06215,0.5121
2013,T1,2,5,1,0-10,10,456.0367312,1.305331683,1.319738418,0,10,10,0.0839,0.801466667
2013,T1,2,4,2,50-end,61,2781.82406,1.540398396,1.740536862,50,111,122,0.009233333,0.093433333
2013,T1,2,4,2,25-50,25,1140.091828,1.5287186,1.61626418,25,50,50,0.028533333,0.256466667
2013,T1,2,4,2,25-Oct,15,684.0550968,1.53414944,1.587668521,10,25,25,0.080966667,0.826566667
2013,T1,2,4,2,0-10,10,456.0367312,1.345440285,1.411926158,0,10,10,0.093366667,1.074766667
2013,T1,2,4,1,50-end,61,2781.82406,1.472973337,1.713290477,50,111,122,0.01785,0.108
2013,T1,2,4,1,25-50,25,1140.091828,1.56948033,1.631177115,25,50,50,0.0291,0.242666667
2013,T1,2,4,1,25-Oct,15,684.0550968,1.601292993,1.70363855,10,25,25,0.062566667,0.566566667
2013,T1,2,4,1,0-10,10,456.0367312,1.468640091,1.518811488,0,10,10,0.081666667,0.875766667
2013,T7,2,5,2,25-50,25,1140.091828,1.371736169,1.515083222,25,50,50,0.038833333,0.303833333
2013,T7,2,5,2,25-Oct,15,684.0550968,1.554396317,1.684802884,10,25,25,0.079,0.6632
2013,T7,2,5,2,0-10,10,456.0367312,1.232243274,1.226980113,0,10,10,0.151633333,1.746633333
2013,T7,2,5,1,50-end,61,2781.82406,1.517937568,1.126000039,50,111,122,0.013533333,0.084533333
2013,T7,2,5,1,25-50,25,1140.091828,1.457697043,1.628547767,25,50,50,0.039066667,0.3729
2013,T7,2,5,1,25-Oct,15,684.0550968,1.475007812,1.559184348,10,25,25,0.081266667,0.738433333
2013,T7,2,5,1,0-10,10,456.0367312,1.343152319,1.34390052,0,10,10,0.1564,1.778266667
2013,T7,2,4,2,50-end,66,3009.842426,1.101062292,0.626466477,50,116,122,0.014666667,0.095766667
2013,T7,2,4,2,25-50,25,1140.091828,1.437746468,1.622109689,25,50,50,0.0367,0.308533333
2013,T7,2,4,2,25-Oct,15,684.0550968,1.331126393,1.405117811,10,25,25,0.073033333,0.7525
2013,T7,2,4,2,0-10,10,456.0367312,1.320986434,1.482113071,0,10,10,0.152666667,1.812233333
2013,T7,2,4,1,50-end,64,2918.63508,1.605549813,0.993157391,50,114,122,0.0117,0.0827
2013,T7,2,4,1,25-50,25,1140.091828,1.350912176,1.578499166,25,50,50,0.0281,0.229933333
2013,T7,2,4,1,25-Oct,15,684.0550968,1.52676488,1.601637069,10,25,25,0.0674,0.59565
2013,T7,2,4,1,0-10,10,456.0367312,1.311514687,1.373832319,0,10,10,0.12975,1.37655
2013,T7,2,3,2,25-50,25,1140.091828,1.525535325,1.698928062,25,50,50,0.030366667,0.282333333
2013,T7,2,3,2,25-Oct,15,684.0550968,1.563285289,1.606797472,10,25,25,0.05805,0.5591
2013,T7,2,3,2,0-10,10,456.0367312,1.295203616,1.34322075,0,10,10,0.142333333,1.463366667
2013,T7,2,3,1,50-end,65,2964.238753,1.560947423,0.954232852,50,115,122,0.010733333,0.070733333
2013,T7,2,3,1,25-50,25,1140.091828,1.363787952,1.583463679,25,50,50,0.037333333,0.320533333
2013,T7,2,3,1,25-Oct,15,684.0550968,1.588069305,1.641692322,10,25,25,0.080766667,0.678566667
2013,T7,2,3,1,0-10,10,456.0367312,1.212073869,1.257942531,0,10,10,0.1445,1.593833333
2013,T7,2,2,2,50-end,63,2873.031406,1.434648686,0.967895441,50,113,122,0.02815,0.2433
2013,T7,2,2,2,25-50,25,1140.091828,1.476719831,1.535941191,25,50,50,0.056633333,0.459933333
2013,T7,2,2,2,25-Oct,15,684.0550968,1.324035212,1.368614903,10,25,25,0.121133333,1.217466667
2013,T7,2,2,2,0-10,10,456.0367312,0.891508351,0.85389613,0,10,10,0.247566667,2.881733333
2013,T7,2,2,1,50-end,67,3055.446099,1.49825781,0.868696064,50,117,122,0.022733333,0.131
2013,T7,2,2,1,25-50,25,1140.091828,1.398221593,1.453053131,25,50,50,0.065866667,0.536066667
2013,T7,2,2,1,25-Oct,15,684.0550968,1.282535614,1.337213924,10,25,25,0.11,1.088766667
2013,T7,2,2,1,0-10,10,456.0367312,1.053631057,1.103218152,0,10,10,0.1611,1.739933333
2013,T7,2,1,2,50-end,66,3009.842426,1.538044605,0.993827442,50,116,122,0.018266667,0.1401
2013,T7,2,1,2,25-50,25,1140.091828,1.510914608,1.565158136,25,50,50,0.056933333,0.423466667
2013,T7,2,1,2,25-Oct,15,684.0550968,1.279027367,1.335255017,10,25,25,0.088566667,0.8872
2013,T7,2,1,2,0-10,10,456.0367312,1.044278862,1.092210267,0,10,10,0.1852,2.243833333
2013,T7,2,1,1,50-end,65,2964.238753,1.514976982,1.036260658,50,115,122,0.019866667,0.108066667
2013,T7,2,1,1,25-50,25,1140.091828,1.547335725,1.628293401,25,50,50,0.032966667,0.309166667
2013,T7,2,1,1,25-Oct,15,684.0550968,1.293561304,1.361451737,10,25,25,0.090733333,0.902833333
2013,T7,2,1,1,0-10,10,456.0367312,1.294527462,1.355259254,0,10,10,0.143766667,1.607666667
2013,T6,2,5,2,50-end,57,2599.409368,1.493262086,1.287771,50,107,122,0.012233333,
2013,T6,2,5,2,25-50,25,1140.091828,1.411337904,1.712400661,25,50,50,0.040766667,0.284933333
2013,T6,2,5,2,25-Oct,15,684.0550968,1.670366525,1.790042945,10,25,25,0.061066667,0.520833333
2013,T6,2,5,2,0-10,10,456.0367312,1.380508997,1.531100353,0,10,10,0.1198,1.1378
2013,T6,2,5,1,50-end,59,2690.616714,1.487324826,1.110685883,50,109,122,0.013033333,0.1143
2013,T6,2,5,1,25-50,25,1140.091828,1.442624319,1.710414856,25,50,50,0.0451,0.3583
2013,T6,2,5,1,25-Oct,15,684.0550968,1.618751435,1.732766857,10,25,25,0.0647,0.614
2013,T6,2,5,1,0-10,10,456.0367312,1.497984854,1.668720846,0,10,10,0.1093,1.076466667
2013,T6,2,4,2,50-end,60,2736.220387,1.519067855,1.085052949,50,110,122,0.0101,0.096
2013,T6,2,4,2,25-50,25,1140.091828,1.580861585,1.66764988,25,50,50,0.028266667,0.248966667
2013,T6,2,4,2,25-Oct,15,684.0550968,1.511568332,1.685329158,10,25,25,0.061133333,0.587433333
2013,T6,2,4,2,0-10,10,456.0367312,1.313640001,1.549783058,0,10,10,0.123833333,1.137866667
2013,T6,2,4,1,50-end,58,2645.013041,1.395344958,1.174391185,50,108,122,0.012966667,0.10555
2013,T6,2,4,1,25-50,25,1140.091828,1.647075394,1.724176906,25,50,50,0.02455,0.2078
2013,T6,2,4,1,25-Oct,15,684.0550968,1.580670507,1.65085825,10,25,25,0.066766667,0.564133333
2013,T6,2,4,1,0-10,10,456.0367312,1.394813558,1.479284351,0,10,10,0.118733333,1.137566667
2013,T6,2,3,2,50-end,53,2416.994675,1.518213582,1.185828016,50,103,122,0.0212,0.1315
2013,T6,2,3,2,25-50,25,1140.091828,1.564678483,1.635166532,25,50,50,0.040766667,0.334166667
2013,T6,2,3,2,25-Oct,15,684.0550968,1.436854582,1.53216898,10,25,25,0.082,0.711233333
2013,T6,2,3,2,0-10,10,456.0367312,1.346983447,1.413544033,0,10,10,0.119166667,1.118333333
2013,T6,2,3,1,50-end,59,2690.616714,1.503450034,1.219679482,50,109,122,0.013166667,0.121766667
2013,T6,2,3,1,25-50,25,1140.091828,1.398920737,1.602783175,25,50,50,0.046566667,0.425366667
2013,T6,2,3,1,25-Oct,15,684.0550968,1.506051082,1.575718104,10,25,25,0.074366667,0.7075
2013,T6,2,3,1,0-10,10,456.0367312,1.383227185,1.459220178,0,10,10,0.122333333,1.206533333
2013,T6,2,2,2,50-end,63,2873.031406,1.605275866,0.999506651,50,113,122,0.04225,0.3004
2013,T6,2,2,2,25-50,25,1140.091828,1.507943979,1.664141391,25,50,50,0.0533,0.430433333
2013,T6,2,2,2,25-Oct,15,684.0550968,1.563201642,1.672932495,10,25,25,0.074366667,0.688233333
2013,T6,2,2,2,0-10,10,456.0367312,1.381545643,1.468166826,0,10,10,0.120066667,1.0478
2013,T6,2,2,1,50-end,64,2918.63508,1.589415291,0.894414659,50,114,122,0.0239,0.1479
2013,T6,2,2,1,25-50,25,1140.091828,1.502996376,1.630649352,25,50,50,0.042633333,0.2877
2013,T6,2,2,1,25-Oct,15,684.0550968,1.50779886,1.598494047,10,25,25,0.077033333,0.6474
2013,T6,2,2,1,0-10,10,456.0367312,1.58750443,1.678807753,0,10,10,0.095033333,0.886466667
2013,T6,2,1,2,25-50,25,1140.091828,1.575507142,1.619908112,25,50,50,0.0468,0.305133333
2013,T6,2,1,2,25-Oct,15,684.0550968,1.477390557,1.553409959,10,25,25,0.073766667,0.7008
2013,T6,2,1,2,0-10,10,456.0367312,1.259885216,1.301338159,0,10,10,0.143533333,1.400166667
2013,T6,2,1,1,50-end,63,2873.031406,1.49250938,1.058921247,50,113,122,0.018566667,0.131233333
2013,T6,2,1,1,25-50,25,1140.091828,1.457122331,1.562474141,25,50,50,0.048466667,0.3668
2013,T6,2,1,1,25-Oct,15,684.0550968,1.431602516,1.497288749,10,25,25,0.0873,0.8217
2013,T6,2,1,1,0-10,10,456.0367312,1.206477484,1.276120892,0,10,10,0.156533333,1.402
2013,T1,2,3,2,50-end,65,,,,50,115,122,0.0237,0.1629
2013,T1,2,3,2,25-50,25,1140.091828,1.524229384,1.568120585,25,50,50,0.0387,0.323266667
2013,T1,2,3,2,25-Oct,15,684.0550968,1.380123276,1.44274981,10,25,25,0.060766667,0.655833333
2013,T1,2,3,2,0-10,10,456.0367312,1.21421509,1.264101423,0,10,10,0.0791,0.8442
2013,T1,2,3,1,50-end,65,2964.238753,1.418462821,1.634366482,50,115,122,0.024,0.1358
2013,T1,2,3,1,25-50,25,1140.091828,1.566484627,1.591842234,25,50,50,0.029133333,0.2484
2013,T1,2,3,1,25-Oct,15,684.0550968,1.394106175,1.425127069,10,25,25,0.073666667,0.691266667
2013,T1,2,3,1,0-10,10,456.0367312,1.577241807,1.670786904,0,10,10,0.0934,0.8868
2013,T1,2,2,2,50-end,62,2827.427733,1.593745289,1.823059726,50,112,122,0.0183,0.1067
2013,T1,2,2,2,25-50,25,1140.091828,1.505955854,1.58186202,25,50,50,0.0392,0.293
2013,T1,2,2,2,25-Oct,15,684.0550968,1.37311354,1.408710088,10,25,25,0.092033333,0.8561
2013,T1,2,2,2,0-10,10,456.0367312,1.419115489,1.449573562,0,10,10,0.108833333,1.091966667
2013,T1,2,2,1,50-end,61,2781.82406,1.543800708,1.840476552,50,111,122,0.019133333,0.097433333
2013,T1,2,2,1,25-50,25,1140.091828,1.504467124,1.599389302,25,50,50,0.037633333,0.2763
2013,T1,2,2,1,25-Oct,15,684.0550968,1.431540701,1.451305191,10,25,25,0.080466667,0.781166667
2013,T1,2,2,1,0-10,10,456.0367312,1.382793942,1.38959164,0,10,10,0.108466667,1.061733333
2013,T1,2,1,2,50-end,58,2645.013041,1.667483951,1.870817542,50,108,122,0.0155,0.082333333
2013,T1,2,1,2,25-50,25,1140.091828,1.623871764,1.681103996,25,50,50,0.0295,0.182733333
2013,T1,2,1,2,25-Oct,15,684.0550968,1.668887019,1.704805178,10,25,25,0.054066667,0.506633333
2013,T1,2,1,2,0-10,10,456.0367312,1.299289914,1.47912192,0,10,10,0.077066667,0.778766667
2013,T1,2,1,1,50-end,63,2873.031406,1.525126386,1.782547867,50,113,122,0.018033333,0.074866667
2013,T1,2,1,1,25-50,25,1140.091828,1.515883936,1.615261896,25,50,50,0.040366667,0.2835
2013,T1,2,1,1,25-Oct,15,684.0550968,1.619043505,1.703159537,10,25,25,0.058433333,0.496866667
2013,T1,2,1,1,0-10,10,456.0367312,1.498681651,1.566307782,0,10,10,0.079433333,0.752366667
2013,T1,1,5,2,50-end,58,2645.013041,1.66875885,1.808398993,50,108,122,0.021733333,0.119866667
2013,T1,1,5,2,25-50,25,1140.091828,1.456833053,1.555228636,25,50,50,0.036333333,0.265733333
2013,T1,1,5,2,25-Oct,15,684.0550968,1.629358781,1.655482407,10,25,25,0.082766667,0.778133333
2013,T1,1,5,2,0-10,10,456.0367312,1.30588762,1.332442499,0,10,10,0.084933333,0.858
2013,T1,1,5,1,50-end,57,2599.409368,1.549351738,1.751724633,50,107,122,0.022033333,0.0965
2013,T1,1,5,1,25-50,25,1140.091828,1.590425634,1.604766584,25,50,50,0.045566667,0.329566667
2013,T1,1,5,1,25-Oct,15,684.0550968,1.475962051,1.537930744,10,25,25,0.082466667,0.763533333
2013,T1,1,5,1,0-10,10,456.0367312,1.292375588,1.297331329,0,10,10,0.0994,0.960066667
2013,T1,1,4,2,50-end,61,2781.82406,1.489044496,1.72023453,50,111,122,0.0214,0.08655
2013,T1,1,4,2,25-50,25,1140.091828,1.554421643,1.5739727,25,50,50,0.0287,0.248033333
2013,T1,1,4,2,25-Oct,15,684.0550968,1.554307825,1.591541668,10,25,25,0.049166667,0.488433333
2013,T1,1,4,2,0-10,10,456.0367312,1.616610864,1.717918493,0,10,10,0.074966667,0.7791
2013,T1,1,4,1,50-end,64,2918.63508,1.52858681,1.723863021,50,114,122,0.018533333,0.123466667
2013,T1,1,4,1,25-50,25,1140.091828,1.483791179,1.51434135,25,50,50,0.041266667,0.3207
2013,T1,1,4,1,25-Oct,15,684.0550968,1.54484502,1.573380733,10,25,25,0.0547,0.511333333
2013,T1,1,4,1,0-10,10,456.0367312,1.434392398,1.465968802,0,10,10,0.077833333,0.743733333
2013,T1,1,3,2,50-end,53,2416.994675,1.571237391,1.712044486,50,103,122,0.016433333,0.09215
2013,T1,1,3,2,25-50,25,1140.091828,1.547825212,1.578270128,25,50,50,0.030766667,0.186066667
2013,T1,1,3,2,25-Oct,15,684.0550968,1.57582314,1.733602828,10,25,25,0.057166667,0.503133333
2013,T1,1,3,2,0-10,10,456.0367312,1.380054231,1.417792419,0,10,10,0.076066667,0.709066667
2013,T1,1,3,1,50-end,65,2964.238753,1.578527207,1.710976053,50,115,122,0.01255,0.09045
2013,T1,1,3,1,25-50,25,1140.091828,1.594362666,1.622255156,25,50,50,0.0281,0.235933333
2013,T1,1,3,1,25-Oct,15,684.0550968,1.459928356,1.507132156,10,25,25,0.0606,0.631133333
