year,sample_date,treatment,replicate,station,core,section,horizon_length,core_volume_cm3,gravel_free_bulk_density,total_bulk_density,top_depth,bottom_depth,depth,n,c
2010,10/19/2010,TSF,R2,S4,C1,Surface,46.5,2120.5708,1.425419514,1.462720792,0,46.5,,0.06,0.112666667
2010,10/19/2010,TSF,R2,S4,C1,Surface,46.5,2120.5708,1.425419514,1.462720792,0,46.5,,0.042466667,0.08655
2010,10/19/2010,TSF,R2,S4,C1,Middle,44,2006.561617,1.606105675,1.667255055,46.5,90.5,,0.089566667,0.6064
2010,10/19/2010,TSF,R2,S4,C1,Middle,44,2006.561617,1.606105675,1.667255055,46.5,90.5,,0.06,0.112666667
2010,10/19/2010,TSF,R2,S4,C1,Middle,44,2006.561617,1.606105675,1.667255055,46.5,90.5,,0.042466667,0.08655
2010,10/19/2010,TSF,R2,S4,C1,Deep,30.5,1390.91203,1.694514066,1.71787284,90.5,121,,0.089566667,0.6064
2010,10/19/2010,TSF,R2,S4,C1,Deep,30.5,1390.91203,1.694514066,1.71787284,90.5,121,,0.06,0.112666667
2010,10/19/2010,TSF,R2,S4,C1,Deep,30.5,1390.91203,1.694514066,1.71787284,90.5,121,,0.042466667,0.08655
2010,10/19/2010,TSF,R2,S3,C2,Surface,37,1687.335905,1.264525927,1.289600958,0,37,,0.069,0.814
2010,10/19/2010,TSF,R2,S3,C2,Surface,37,1687.335905,1.264525927,1.289600958,0,37,,0.032333333,0.138
2010,10/19/2010,TSF,R2,S3,C2,Surface,37,1687.335905,1.264525927,1.289600958,0,37,,0.010333333,0.075333333
2010,10/19/2010,TSF,R2,S3,C2,Middle,31,1413.713867,1.530288449,1.595032809,37,68,,0.069,0.814
2010,10/19/2010,TSF,R2,S3,C2,Middle,31,1413.713867,1.530288449,1.595032809,37,68,,0.032333333,0.138
2010,10/19/2010,TSF,R2,S3,C2,Middle,31,1413.713867,1.530288449,1.595032809,37,68,,0.010333333,0.075333333
2010,10/19/2010,TSF,R2,S3,C2,Deep,53,2416.994675,1.607595598,1.684612731,68,121,,0.069,0.814
2010,10/19/2010,TSF,R2,S3,C2,Deep,53,2416.994675,1.607595598,1.684612731,68,121,,0.032333333,0.138
2010,10/19/2010,TSF,R2,S3,C2,Deep,53,2416.994675,1.607595598,1.684612731,68,121,,0.010333333,0.075333333
2010,10/19/2010,TSF,R2,S3,C1,Surface,77,3511.48283,1.366411352,1.427527983,0,77,,0.059133333,0.4802
2010,10/19/2010,TSF,R2,S3,C1,Surface,77,3511.48283,1.366411352,1.427527983,0,77,,0.0045,0.063333333
2010,10/19/2010,TSF,R2,S3,C1,Middle,44,2006.561617,1.685206161,1.711744095,77,121,,0.059133333,0.4802
2010,10/19/2010,TSF,R2,S3,C1,Middle,44,2006.561617,1.685206161,1.711744095,77,121,,0.0045,0.063333333
2010,10/19/2010,TSF,R2,S3,C1,Deep,,,,,,,,0.059133333,0.4802
2010,10/19/2010,TSF,R2,S3,C1,Deep,,,,,,,,0.0045,0.063333333
2010,10/19/2010,TSF,R2,S2,C2,Surface,21,957.6771355,1.256073634,1.285843584,0,21,,0.1023,0.9044
2010,10/19/2010,TSF,R2,S2,C2,Surface,21,957.6771355,1.256073634,1.285843584,0,21,,0.0456,0.084
2010,10/19/2010,TSF,R2,S2,C2,Surface,21,957.6771355,1.256073634,1.285843584,0,21,,0.032333333,0.038366667
2010,10/19/2010,TSF,R2,S2,C2,Middle,46,2097.768963,1.566907537,1.588849896,21,67,,0.1023,0.9044
2010,10/19/2010,TSF,R2,S2,C2,Middle,46,2097.768963,1.566907537,1.588849896,21,67,,0.0456,0.084
2010,10/19/2010,TSF,R2,S2,C2,Middle,46,2097.768963,1.566907537,1.588849896,21,67,,0.032333333,0.038366667
2010,10/19/2010,TSF,R2,S2,C2,Deep,51,2325.787329,1.599905526,1.657305443,67,118,,0.1023,0.9044
2010,10/19/2010,TSF,R2,S2,C2,Deep,51,2325.787329,1.599905526,1.657305443,67,118,,0.0456,0.084
2010,10/19/2010,TSF,R2,S2,C2,Deep,51,2325.787329,1.599905526,1.657305443,67,118,,0.032333333,0.038366667
2010,10/19/2010,TSF,R2,S2,C1,Surface,43.5,1983.759781,1.302319981,1.322771046,0,43.5,,0.045,0.366
2010,10/19/2010,TSF,R2,S2,C1,Surface,43.5,1983.759781,1.302319981,1.322771046,0,43.5,,0.028566667,0.045
2010,10/19/2010,TSF,R2,S2,C1,Middle,74,3374.671811,1.65125983,1.653991947,43.5,117.5,,0.045,0.366
2010,10/19/2010,TSF,R2,S2,C1,Middle,74,3374.671811,1.65125983,1.653991947,43.5,117.5,,0.028566667,0.045
2010,10/19/2010,TSF,R2,S2,C1,Deep,,,,,,,,0.045,0.366
2010,10/19/2010,TSF,R2,S2,C1,Deep,,,,,,,,0.028566667,0.045
2010,10/19/2010,TSF,R2,S1,C2,Surface,21.5,980.4789721,1.267862989,1.304804118,0,21.5,,0.038,0.7265
2010,10/19/2010,TSF,R2,S1,C2,Surface,21.5,980.4789721,1.267862989,1.304804118,0,21.5,,0.016333333,0.021
2010,10/19/2010,TSF,R2,S1,C2,Surface,21.5,980.4789721,1.267862989,1.304804118,0,21.5,,0.002,0.056666667
2010,10/19/2010,TSF,R2,S1,C2,Middle,41,1869.750598,1.545965544,1.641229586,21.5,62.5,,0.038,0.7265
2010,10/19/2010,TSF,R2,S1,C2,Middle,41,1869.750598,1.545965544,1.641229586,21.5,62.5,,0.016333333,0.021
2010,10/19/2010,TSF,R2,S1,C2,Middle,41,1869.750598,1.545965544,1.641229586,21.5,62.5,,0.002,0.056666667
2010,10/19/2010,TSF,R2,S1,C2,Deep,56.5,2576.607531,1.534816596,1.686450089,62.5,119,,0.038,0.7265
2010,10/19/2010,TSF,R2,S1,C2,Deep,56.5,2576.607531,1.534816596,1.686450089,62.5,119,,0.016333333,0.021
2010,10/19/2010,TSF,R2,S1,C2,Deep,56.5,2576.607531,1.534816596,1.686450089,62.5,119,,0.002,0.056666667
2010,10/19/2010,TSF,R2,S1,C1,Surface,32.5,1482.119376,1.337856472,1.421041404,0,32.5,,0.046433333,0.3932
2010,10/19/2010,TSF,R2,S1,C1,Surface,32.5,1482.119376,1.337856472,1.421041404,0,32.5,,0.0464,0.170333333
2010,10/19/2010,TSF,R2,S1,C1,Surface,32.5,1482.119376,1.337856472,1.421041404,0,32.5,,0.0168,0.053033333
2010,10/19/2010,TSF,R2,S1,C1,Middle,23.5,1071.686318,1.343735546,1.554086277,32.5,56,,0.046433333,0.3932
2010,10/19/2010,TSF,R2,S1,C1,Middle,23.5,1071.686318,1.343735546,1.554086277,32.5,56,,0.0464,0.170333333
2010,10/19/2010,TSF,R2,S1,C1,Middle,23.5,1071.686318,1.343735546,1.554086277,32.5,56,,0.0168,0.053033333
2010,10/19/2010,TSF,R2,S1,C1,Deep,61,2781.82406,1.674120972,1.723300934,56,117,,0.046433333,0.3932
2010,10/19/2010,TSF,R2,S1,C1,Deep,61,2781.82406,1.674120972,1.723300934,56,117,,0.0464,0.170333333
2010,10/19/2010,TSF,R2,S1,C1,Deep,61,2781.82406,1.674120972,1.723300934,56,117,,0.0168,0.053033333
2010,10/19/2010,TCF,R2,S3,C2,Surface,30,1368.110194,1.280693623,1.304449019,0,30,,0.096933333,0.876333333
2010,10/19/2010,TCF,R2,S3,C2,Surface,30,1368.110194,1.280693623,1.304449019,0,30,,0.055,0.0053
2010,10/19/2010,TCF,R2,S3,C2,Surface,30,1368.110194,1.280693623,1.304449019,0,30,,0.0465,0.0513
2010,10/19/2010,TCF,R2,S3,C2,Middle,50.5,2302.985492,1.567578264,1.597548058,30,80.5,,0.096933333,0.876333333
2010,10/19/2010,TCF,R2,S3,C2,Middle,50.5,2302.985492,1.567578264,1.597548058,30,80.5,,0.055,0.0053
2010,10/19/2010,TCF,R2,S3,C2,Middle,50.5,2302.985492,1.567578264,1.597548058,30,80.5,,0.0465,0.0513
2010,10/19/2010,TCF,R2,S3,C2,Deep,36.5,1664.534069,1.684765757,1.710604819,80.5,117,,0.096933333,0.876333333
2010,10/19/2010,TCF,R2,S3,C2,Deep,36.5,1664.534069,1.684765757,1.710604819,80.5,117,,0.055,0.0053
2010,10/19/2010,TCF,R2,S3,C2,Deep,36.5,1664.534069,1.684765757,1.710604819,80.5,117,,0.0465,0.0513
2010,10/19/2010,TCF,R2,S3,C1,Surface,44.5,2029.363454,1.307912585,1.334211472,0,44.5,,0.040666667,0.684666667
2010,10/19/2010,TCF,R2,S3,C1,Surface,44.5,2029.363454,1.307912585,1.334211472,0,44.5,,0.016666667,0.0565
2010,10/19/2010,TCF,R2,S3,C1,Middle,72,3283.464465,1.605878808,1.656499121,44.5,116.5,,0.016666667,0.0565
2010,10/19/2010,TCF,R2,S3,C1,Deep,,,,,,,,0.040666667,0.684666667
2010,10/19/2010,TCF,R2,S3,C1,Deep,,,,,,,,0.016666667,0.0565
2010,10/19/2010,TCF,R2,S2,C2,Surface,30.5,1390.91203,1.260470082,1.272217769,0,30.5,,0.073333333,0.796333333
2010,10/19/2010,TCF,R2,S2,C2,Surface,30.5,1390.91203,1.260470082,1.272217769,0,30.5,,0.0593,0.137333333
2010,10/19/2010,TCF,R2,S2,C2,Surface,30.5,1390.91203,1.260470082,1.272217769,0,30.5,,0.020333333,0.079666667
2010,10/19/2010,TCF,R2,S2,C2,Middle,38.5,1755.741415,1.648858981,1.657801072,30.5,69,,0.073333333,0.796333333
2010,10/19/2010,TCF,R2,S2,C2,Middle,38.5,1755.741415,1.648858981,1.657801072,30.5,69,,0.0593,0.137333333
2010,10/19/2010,TCF,R2,S2,C2,Middle,38.5,1755.741415,1.648858981,1.657801072,30.5,69,,0.020333333,0.079666667
2010,10/19/2010,TCF,R2,S2,C2,Deep,50.5,2302.985492,1.645168853,1.661091662,69,119.5,,0.073333333,0.796333333
2010,10/19/2010,TCF,R2,S2,C2,Deep,50.5,2302.985492,1.645168853,1.661091662,69,119.5,,0.0593,0.137333333
2010,10/19/2010,TCF,R2,S2,C2,Deep,50.5,2302.985492,1.645168853,1.661091662,69,119.5,,0.020333333,0.079666667
2010,10/19/2010,TCF,R2,S2,C1,Surface,17,775.262443,1.238126532,1.242486346,0,17,,0.106166667,0.9471
2010,10/19/2010,TCF,R2,S2,C1,Surface,17,775.262443,1.238126532,1.242486346,0,17,,0.030166667,0.201133333
2010,10/19/2010,TCF,R2,S2,C1,Surface,17,775.262443,1.238126532,1.242486346,0,17,,0.001333333,0.044
2010,10/19/2010,TCF,R2,S2,C1,Middle,26,1185.695501,1.535869031,1.572438285,17,43,,0.106166667,0.9471
2010,10/19/2010,TCF,R2,S2,C1,Middle,26,1185.695501,1.535869031,1.572438285,17,43,,0.030166667,0.201133333
2010,10/19/2010,TCF,R2,S2,C1,Middle,26,1185.695501,1.535869031,1.572438285,17,43,,0.001333333,0.044
2010,10/19/2010,TCF,R2,S2,C1,Deep,71,3237.860791,1.633774996,1.64609177,43,114,,0.106166667,0.9471
2010,10/19/2010,TCF,R2,S2,C1,Deep,71,3237.860791,1.633774996,1.64609177,43,114,,0.030166667,0.201133333
2010,10/19/2010,TCF,R2,S2,C1,Deep,71,3237.860791,1.633774996,1.64609177,43,114,,0.001333333,0.044
2010,10/19/2010,TCF,R2,S1,C2,Surface,17,775.262443,1.14114002,1.147254079,0,17,,0.1626,1.9426
2010,10/19/2010,TCF,R2,S1,C2,Surface,17,775.262443,1.14114002,1.147254079,0,17,,0.129,0.471666667
2010,10/19/2010,TCF,R2,S1,C2,Surface,17,775.262443,1.14114002,1.147254079,0,17,,0.029,0.0415
2010,10/19/2010,TCF,R2,S1,C2,Middle,37,1687.335905,1.536167157,1.598804359,17,54,,0.1626,1.9426
2010,10/19/2010,TCF,R2,S1,C2,Middle,37,1687.335905,1.536167157,1.598804359,17,54,,0.129,0.471666667
2010,10/19/2010,TCF,R2,S1,C2,Middle,37,1687.335905,1.536167157,1.598804359,17,54,,0.029,0.0415
2010,10/19/2010,TCF,R2,S1,C2,Deep,63,2873.031406,1.608705004,1.665610055,54,117,,0.1626,1.9426
2010,10/19/2010,TCF,R2,S1,C2,Deep,63,2873.031406,1.608705004,1.665610055,54,117,,0.129,0.471666667
2010,10/19/2010,TCF,R2,S1,C2,Deep,63,2873.031406,1.608705004,1.665610055,54,117,,0.029,0.0415
2010,10/19/2010,TCF,R2,S1,C1,Surface,21.5,980.4789721,1.079893634,1.117181532,0,21.5,,0.0665,0.909333333
2010,10/19/2010,TCF,R2,S1,C1,Surface,21.5,980.4789721,1.079893634,1.117181532,0,21.5,,0.034,0.193666667
2010,10/19/2010,TCF,R2,S1,C1,Surface,21.5,980.4789721,1.079893634,1.117181532,0,21.5,,0.0075,0.073
2010,10/19/2010,TCF,R2,S1,C1,Middle,43.5,1983.759781,1.449565632,1.507848898,21.5,65,,0.0665,0.909333333
2010,10/19/2010,TCF,R2,S1,C1,Middle,43.5,1983.759781,1.449565632,1.507848898,21.5,65,,0.034,0.193666667
2010,10/19/2010,TCF,R2,S1,C1,Middle,43.5,1983.759781,1.449565632,1.507848898,21.5,65,,0.0075,0.073
2010,10/19/2010,TCF,R2,S1,C1,Deep,49,2234.579983,1.572058296,1.602135537,65,114,,0.0665,0.909333333
2010,10/19/2010,TCF,R2,S1,C1,Deep,49,2234.579983,1.572058296,1.602135537,65,114,,0.034,0.193666667
2010,10/19/2010,TCF,R2,S1,C1,Deep,49,2234.579983,1.572058296,1.602135537,65,114,,0.0075,0.073
2010,10/18/2010,TCF,R2,S4,C1,Deep,,,,,,,,0.0585,0.615666667
2010,10/18/2010,TSF,R3,S5,C2,Surface,18,820.8661161,1.243432979,1.352671256,0,18,,0.067833333,0.68375
2010,10/18/2010,TSF,R3,S5,C2,Surface,18,820.8661161,1.243432979,1.352671256,0,18,,0.018666667,0.014333333
2010,10/18/2010,TSF,R3,S5,C2,Surface,18,820.8661161,1.243432979,1.352671256,0,18,,0.014566667,0.1391
2010,10/18/2010,TSF,R3,S5,C2,Middle,58,2645.013041,1.465630959,1.546919783,18,76,,0.067833333,0.68375
2010,10/18/2010,TSF,R3,S5,C2,Middle,58,2645.013041,1.465630959,1.546919783,18,76,,0.018666667,0.014333333
2010,10/18/2010,TSF,R3,S5,C2,Middle,58,2645.013041,1.465630959,1.546919783,18,76,,0.014566667,0.1391
2010,10/18/2010,TSF,R3,S5,C2,Deep,41,1869.750598,1.596530042,1.706448445,76,117,,0.067833333,0.68375
2010,10/18/2010,TSF,R3,S5,C2,Deep,41,1869.750598,1.596530042,1.706448445,76,117,,0.018666667,0.014333333
2010,10/18/2010,TSF,R3,S5,C2,Deep,41,1869.750598,1.596530042,1.706448445,76,117,,0.014566667,0.1391
2010,10/18/2010,TSF,R3,S5,C1,Surface,5,228.0183656,0.990503547,1.137377682,0,5,,0.18215,2.98435
2010,10/18/2010,TSF,R3,S5,C1,Surface,5,228.0183656,0.990503547,1.137377682,0,5,,0.096433333,0.6364
2010,10/18/2010,TSF,R3,S5,C1,Surface,5,228.0183656,0.990503547,1.137377682,0,5,,0.003666667,0.2015
2010,10/18/2010,TSF,R3,S5,C1,Middle,15,684.0550968,1.013665424,1.095033139,5,20,,0.18215,2.98435
2010,10/18/2010,TSF,R3,S5,C1,Middle,15,684.0550968,1.013665424,1.095033139,5,20,,0.096433333,0.6364
2010,10/18/2010,TSF,R3,S5,C1,Middle,15,684.0550968,1.013665424,1.095033139,5,20,,0.003666667,0.2015
2010,10/18/2010,TSF,R3,S5,C1,Deep,91,4149.934254,1.567538087,1.655669603,20,111,,0.18215,2.98435
2010,10/18/2010,TSF,R3,S5,C1,Deep,91,4149.934254,1.567538087,1.655669603,20,111,,0.096433333,0.6364
2010,10/18/2010,TSF,R3,S5,C1,Deep,91,4149.934254,1.567538087,1.655669603,20,111,,0.003666667,0.2015
2010,10/18/2010,TSF,R3,S4,C2,Surface,50,2280.183656,1.385028786,1.495857578,0,50,,0.0645,0.279
2010,10/18/2010,TSF,R3,S4,C2,Surface,50,2280.183656,1.385028786,1.495857578,0,50,,0.050966667,0.0247
2010,10/18/2010,TSF,R3,S4,C2,Surface,50,2280.183656,1.385028786,1.495857578,0,50,,0.047166667,0.03655
2010,10/18/2010,TSF,R3,S4,C2,Middle,39,1778.543252,1.649473521,1.764022324,50,89,,0.0645,0.279
2010,10/18/2010,TSF,R3,S4,C2,Middle,39,1778.543252,1.649473521,1.764022324,50,89,,0.050966667,0.0247
2010,10/18/2010,TSF,R3,S4,C2,Middle,39,1778.543252,1.649473521,1.764022324,50,89,,0.047166667,0.03655
2010,10/18/2010,TSF,R3,S4,C2,Deep,29,1322.50652,1.687296029,1.709526543,89,118,,0.0645,0.279
2010,10/18/2010,TSF,R3,S4,C2,Deep,29,1322.50652,1.687296029,1.709526543,89,118,,0.050966667,0.0247
2010,10/18/2010,TSF,R3,S4,C2,Deep,29,1322.50652,1.687296029,1.709526543,89,118,,0.047166667,0.03655
2010,10/18/2010,TSF,R3,S4,C1,Surface,33,1504.921213,1.404307403,1.494883573,0,33,,0.082333333,0.6275
2010,10/18/2010,TSF,R3,S4,C1,Surface,33,1504.921213,1.404307403,1.494883573,0,33,,0.059366667,0.134233333
2010,10/18/2010,TSF,R3,S4,C1,Surface,33,1504.921213,1.404307403,1.494883573,0,33,,0.012033333,0.01005
2010,10/18/2010,TSF,R3,S4,C1,Middle,42.5,1938.156108,1.542957757,1.599098745,33,75.5,,0.082333333,0.6275
2010,10/18/2010,TSF,R3,S4,C1,Middle,42.5,1938.156108,1.542957757,1.599098745,33,75.5,,0.059366667,0.134233333
2010,10/18/2010,TSF,R3,S4,C1,Middle,42.5,1938.156108,1.542957757,1.599098745,33,75.5,,0.012033333,0.01005
2010,10/18/2010,TSF,R3,S4,C1,Deep,41.5,1892.552434,1.466513133,1.745443318,75.5,117,,0.082333333,0.6275
2010,10/18/2010,TSF,R3,S4,C1,Deep,41.5,1892.552434,1.466513133,1.745443318,75.5,117,,0.059366667,0.134233333
2010,10/18/2010,TSF,R3,S4,C1,Deep,41.5,1892.552434,1.466513133,1.745443318,75.5,117,,0.012033333,0.01005
2010,10/18/2010,TSF,R3,S3,C2,Surface,18,820.8661161,1.264273162,1.364715851,0,18,,0.076,0.8675
2010,10/18/2010,TSF,R3,S3,C2,Surface,18,820.8661161,1.264273162,1.364715851,0,18,,0.0385,0.098
2010,10/18/2010,TSF,R3,S3,C2,Surface,18,820.8661161,1.264273162,1.364715851,0,18,,0.028866667,0.100666667
2010,10/18/2010,TSF,R3,S3,C2,Middle,45,2052.16529,1.580181195,1.640132506,18,63,,0.076,0.8675
2010,10/18/2010,TSF,R3,S3,C2,Middle,45,2052.16529,1.580181195,1.640132506,18,63,,0.0385,0.098
2010,10/18/2010,TSF,R3,S3,C2,Middle,45,2052.16529,1.580181195,1.640132506,18,63,,0.028866667,0.100666667
2010,10/18/2010,TSF,R3,S3,C2,Deep,54,2462.598348,1.547167853,1.733085301,63,117,,0.076,0.8675
2010,10/18/2010,TSF,R3,S3,C2,Deep,54,2462.598348,1.547167853,1.733085301,63,117,,0.0385,0.098
2010,10/18/2010,TSF,R3,S3,C2,Deep,54,2462.598348,1.547167853,1.733085301,63,117,,0.028866667,0.100666667
2010,10/18/2010,TSF,R3,S3,C1,Surface,22,1003.280809,1.280089272,1.444420134,0,22,,0.08895,1.2323
2010,10/18/2010,TSF,R3,S3,C1,Surface,22,1003.280809,1.280089272,1.444420134,0,22,,0.053833333,0.3834
2010,10/18/2010,TSF,R3,S3,C1,Surface,22,1003.280809,1.280089272,1.444420134,0,22,,0.0165,0.0729
2010,10/18/2010,TSF,R3,S3,C1,Middle,31,1413.713867,1.568817462,1.610848598,22,53,,0.08895,1.2323
2010,10/18/2010,TSF,R3,S3,C1,Middle,31,1413.713867,1.568817462,1.610848598,22,53,,0.053833333,0.3834
2010,10/18/2010,TSF,R3,S3,C1,Middle,31,1413.713867,1.568817462,1.610848598,22,53,,0.0165,0.0729
2010,10/18/2010,TSF,R3,S3,C1,Deep,59,2690.616714,1.597231586,1.730959291,53,112,,0.08895,1.2323
2010,10/18/2010,TSF,R3,S3,C1,Deep,59,2690.616714,1.597231586,1.730959291,53,112,,0.053833333,0.3834
2010,10/18/2010,TSF,R3,S3,C1,Deep,59,2690.616714,1.597231586,1.730959291,53,112,,0.0165,0.0729
2010,10/18/2010,TSF,R3,S2,C2,Surface,10.5,478.8385677,1.097098345,1.117146855,0,10.5,,0.098,1.0265
2010,10/18/2010,TSF,R3,S2,C2,Surface,10.5,478.8385677,1.097098345,1.117146855,0,10.5,,0.0761,0.4188
2010,10/18/2010,TSF,R3,S2,C2,Surface,10.5,478.8385677,1.097098345,1.117146855,0,10.5,,0.069766667,0.067466667
2010,10/18/2010,TSF,R3,S2,C2,Middle,66.5,3032.644262,1.456959544,1.471629909,10.5,77,,0.098,1.0265
2010,10/18/2010,TSF,R3,S2,C2,Middle,66.5,3032.644262,1.456959544,1.471629909,10.5,77,,0.0761,0.4188
2010,10/18/2010,TSF,R3,S2,C2,Middle,66.5,3032.644262,1.456959544,1.471629909,10.5,77,,0.069766667,0.067466667
2010,10/18/2010,TSF,R3,S2,C2,Deep,37.5,1710.137742,1.679398641,1.682363315,77,114.5,,0.098,1.0265
2010,10/18/2010,TSF,R3,S2,C2,Deep,37.5,1710.137742,1.679398641,1.682363315,77,114.5,,0.0761,0.4188
2010,10/18/2010,TSF,R3,S2,C2,Deep,37.5,1710.137742,1.679398641,1.682363315,77,114.5,,0.069766667,0.067466667
2010,10/18/2010,TSF,R3,S2,C1,Surface,67.5,3078.247936,1.371210536,1.422645639,0,67.5,,0.0834,0.7637
2010,10/18/2010,TSF,R3,S2,C1,Surface,67.5,3078.247936,1.371210536,1.422645639,0,67.5,,0.03285,0.3513
2010,10/18/2010,TSF,R3,S2,C1,Middle,46,2097.768963,1.521007821,1.778996193,67.5,113.5,,0.0834,0.7637
2010,10/18/2010,TSF,R3,S2,C1,Middle,46,2097.768963,1.521007821,1.778996193,67.5,113.5,,0.03285,0.3513
2010,10/18/2010,TSF,R3,S2,C1,Deep,,,,,,,,0.0834,0.7637
2010,10/18/2010,TSF,R3,S2,C1,Deep,,,,,,,,0.03285,0.3513
2010,10/18/2010,TSF,R3,S1,C2,Surface,41,1869.750598,1.114838526,1.390014263,0,41,,0.0726,0.344666667
2010,10/18/2010,TSF,R3,S1,C2,Surface,41,1869.750598,1.114838526,1.390014263,0,41,,0.0534,0.167833333
2010,10/18/2010,TSF,R3,S1,C2,Surface,41,1869.750598,1.114838526,1.390014263,0,41,,0.002833333,0.833466667
2010,10/18/2010,TSF,R3,S1,C2,Middle,28,1276.902847,1.402267999,1.661833556,41,69,,0.0726,0.344666667
2010,10/18/2010,TSF,R3,S1,C2,Middle,28,1276.902847,1.402267999,1.661833556,41,69,,0.0534,0.167833333
2010,10/18/2010,TCF,R2,S4,C1,Deep,,,,,,,,0.005133333,0.051933333
2010,10/18/2010,TSF,R3,S1,C2,Middle,28,1276.902847,1.402267999,1.661833556,41,69,,0.002833333,0.833466667
2010,10/18/2010,TSF,R3,S1,C2,Deep,47,2143.372637,1.349783958,1.889638755,69,116,,0.0726,0.344666667
2010,10/18/2010,TSF,R3,S1,C2,Deep,47,2143.372637,1.349783958,1.889638755,69,116,,0.0534,0.167833333
2010,10/18/2010,TSF,R3,S1,C2,Deep,47,2143.372637,1.349783958,1.889638755,69,116,,0.002833333,0.833466667
2010,10/18/2010,TSF,R3,S1,C1,Surface,77,3511.48283,1.319233562,1.420074151,0,77,,0.0681,0.215533333
2010,10/18/2010,TSF,R3,S1,C1,Surface,77,3511.48283,1.319233562,1.420074151,0,77,,0.028333333,0.231333333
2010,10/18/2010,TSF,R3,S1,C1,Middle,41,1869.750598,1.423170022,1.591352881,77,118,,0.0681,0.215533333
2010,10/18/2010,TSF,R3,S1,C1,Middle,41,1869.750598,1.423170022,1.591352881,77,118,,0.028333333,0.231333333
2010,10/18/2010,TSF,R3,S1,C1,Deep,,,,,,,,0.0681,0.215533333
2010,10/18/2010,TSF,R3,S1,C1,Deep,,,,,,,,0.028333333,0.231333333
2010,10/18/2010,TCF,R2,S5,C2,Surface,41,1869.750598,1.27605254,1.305264992,0,41,,0.03,0.545333333
2010,10/18/2010,TCF,R2,S5,C2,Surface,41,1869.750598,1.27605254,1.305264992,0,41,,0.012066667,0.1505
2010,10/18/2010,TCF,R2,S5,C2,Surface,41,1869.750598,1.27605254,1.305264992,0,41,,0.006666667,0.077
2010,10/18/2010,TCF,R2,S5,C2,Middle,27.5,1254.101011,1.518115354,1.564786236,41,68.5,,0.03,0.545333333
2010,10/18/2010,TCF,R2,S5,C2,Middle,27.5,1254.101011,1.518115354,1.564786236,41,68.5,,0.012066667,0.1505
2010,10/18/2010,TCF,R2,S5,C2,Middle,27.5,1254.101011,1.518115354,1.564786236,41,68.5,,0.006666667,0.077
2010,10/18/2010,TCF,R2,S5,C2,Deep,49,2234.579983,1.5712304,1.652605872,68.5,117.5,,0.03,0.545333333
2010,10/18/2010,TCF,R2,S5,C2,Deep,49,2234.579983,1.5712304,1.652605872,68.5,117.5,,0.012066667,0.1505
2010,10/18/2010,TCF,R2,S5,C2,Deep,49,2234.579983,1.5712304,1.652605872,68.5,117.5,,0.006666667,0.077
2010,10/18/2010,TCF,R2,S5,C1,Surface,47,2143.372637,1.249574131,1.287486344,0,47,,0.058666667,0.663666667
2010,10/18/2010,TCF,R2,S5,C1,Surface,47,2143.372637,1.249574131,1.287486344,0,47,,0.004366667,0.065733333
2010,10/18/2010,TCF,R2,S5,C1,Middle,72,3283.464465,1.619599072,1.676493247,47,119,,0.058666667,0.663666667
2010,10/18/2010,TCF,R2,S5,C1,Middle,72,3283.464465,1.619599072,1.676493247,47,119,,0.004366667,0.065733333
2010,10/18/2010,TCF,R2,S5,C1,Deep,,,,,,,,0.058666667,0.663666667
2010,10/18/2010,TCF,R2,S5,C1,Deep,,,,,,,,0.004366667,0.065733333
2010,10/18/2010,TCF,R2,S4,C2,Surface,54,2462.598348,1.390559692,1.438793298,0,54,,0.058333333,0.045933333
2010,10/18/2010,TCF,R2,S4,C2,Surface,54,2462.598348,1.390559692,1.438793298,0,54,,0.0319,0.4323
2010,10/18/2010,TCF,R2,S4,C2,Surface,54,2462.598348,1.390559692,1.438793298,0,54,,0.020333333,0.084666667
2010,10/18/2010,TCF,R2,S4,C2,Middle,33,1504.921213,1.601873227,1.65557039,54,87,,0.058333333,0.045933333
2010,10/18/2010,TCF,R2,S4,C2,Middle,33,1504.921213,1.601873227,1.65557039,54,87,,0.0319,0.4323
2010,10/18/2010,TCF,R2,S4,C2,Middle,33,1504.921213,1.601873227,1.65557039,54,87,,0.020333333,0.084666667
2010,10/18/2010,TCF,R2,S4,C2,Deep,29,1322.50652,1.679646161,1.751638245,87,116,,0.058333333,0.045933333
2010,10/18/2010,TCF,R2,S4,C2,Deep,29,1322.50652,1.679646161,1.751638245,87,116,,0.0319,0.4323
2010,10/18/2010,TCF,R2,S4,C2,Deep,29,1322.50652,1.679646161,1.751638245,87,116,,0.020333333,0.084666667
2010,10/18/2010,TCF,R2,S4,C1,Surface,57,2599.409368,1.324128874,1.342329163,0,57,,0.0585,0.615666667
2010,10/18/2010,TCF,R2,S4,C1,Surface,57,2599.409368,1.324128874,1.342329163,0,57,,0.005133333,0.051933333
2010,10/18/2010,TCF,R2,S4,C1,Middle,60,2736.220387,1.635941323,1.702624548,57,117,,0.0585,0.615666667
2010,10/18/2010,TCF,R2,S4,C1,Middle,60,2736.220387,1.635941323,1.702624548,57,117,,0.005133333,0.051933333
2010,10/15/2010,TCF,R3,S3,C2,Surface,32,1459.31754,1.263131532,1.28391522,0,32,,0.03,0.0275
