# Soil Bulk Density by Depth - Deep Cores
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/308
# The newest version of the data https://lter.kbs.msu.edu/datatables/308.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/47.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# year		sample year
# treatment		treatment that was sampled
# replicate		replicate plot that was sampled
# station		station within the plot that was sampled
# core		core identifier for the station (generally two cores were taken per station)
# section		horizon section (cores were divided into surface, middle and deep sections)
# horizon_length	centimeter	length of the horizon sampled
# total_bulk_density	gramsPerCubicCentimeter	bulk density (including any gravel)
# comments		any observations relating to this core
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
year,treatment,replicate,station,core,section,horizon_length,total_bulk_density,comments
#,,,,,,centimeter,gramsPerCubicCentimeter,
2010,T8,1,3,1,Surface,42,1.1987771843, 
2010,T8,1,3,1,Middle,31,1.6136384128, 
2010,T8,1,3,1,Deep,42,1.7292691228, 
2010,T8,1,2,2,Surface,36,1.2555518857, 
2010,T8,1,2,2,Middle,28,1.5720561703, 
2010,T8,1,2,2,Deep,55,1.7107274307, 
2010,T8,1,2,1,Surface,27,1.1666563497, 
2010,T8,1,2,1,Middle,36.5,1.6092629464, 
2010,T8,1,2,1,Deep,52.5,1.7435491964, 
2010,T8,1,1,2,Surface,43,1.2709262876, 
2010,T8,1,1,2,Middle,26,1.7085693571, 
2010,T8,1,1,2,Deep,48,1.7204357047, 
2010,T8,1,1,1,Surface,64,1.395304959, 
2010,T8,1,1,1,Middle,40,1.6306378393, 
2010,T8,1,1,1,Deep,16,1.7688035192, 
2010,T7,6,5,2,Surface,23,1.2917180334, 
2010,T7,6,5,2,Middle,37,1.5508014685, 
2010,T7,6,5,2,Deep,59,1.6877305401, MASS TWO DEEP SAMPLE CONTAMINATED. ARCHIVE AND CN SAMPLE TAKEN FROM MASS ONE DEEP SAMPLE ONLY.
2010,T7,6,5,1,Surface,33,1.3631364768,ROOTS 
2010,T7,6,5,1,Middle,28.5,1.5778145801, 
2010,T7,6,5,1,Deep,55.5,1.7011878454,IN ONE BAG 
2010,T7,6,4,2,Surface,40,1.3357493122, 
2010,T7,6,4,2,Middle,38,1.6444445238, 
2010,T7,6,4,2,Deep,41,1.7439400761, 
2010,T7,6,4,1,Surface,40.5,1.3017377907, 
2010,T7,6,4,1,Middle,26.5,1.6838622119, 
2010,T7,6,4,1,Deep,52,1.6797326954, 
2010,T7,6,3,2,Surface,30,1.3233817046,ROOTS 
2010,T7,6,3,2,Middle,47.5,1.6374641304, 
2010,T7,6,3,2,Deep,42,1.7014570356, 
2010,T7,6,3,1,Surface,26,1.2556874835, 
2010,T7,6,3,1,Middle,45,1.5845083314, 
2010,T7,6,3,1,Deep,48,1.7442276479, 
2010,T7,6,2,2,Surface,45.5,1.5930180084, 
2010,T7,6,2,2,Middle,37,1.3646737396, 
2010,T7,6,2,2,Deep,34.5,1.7548885177, 
2010,T7,6,2,1,Surface,32,1.372259255, 
2010,T7,6,2,1,Middle,85,1.6784963746, 
2010,T7,6,2,1,Deep,,,NO DEEP NO DEEP HORIZON
2010,T7,6,1,2,Surface,31.5,1.3585789529, 
2010,T7,6,1,2,Middle,34.5,1.6213097784, 
2010,T7,6,1,2,Deep,47.5,1.7914254129, 
2010,T7,6,1,1,Surface,37,1.3081823204, 
2010,T7,6,1,1,Middle,49,1.6144121167, 
2010,T7,6,1,1,Deep,33,1.751588706, 
2010,T7,5,5,2,Surface,42,1.3326516346, 
2010,T7,5,5,2,Middle,44.5,1.5267151846, 
2010,T7,5,5,2,Deep,29.5,1.7618562969, 
2010,T7,5,5,1,Surface,31,1.2692667465,ROOTS 
2010,T7,5,5,1,Middle,45,1.5692254494, 
2010,T7,5,5,1,Deep,43,1.6629066471, 
2010,T7,5,4,2,Surface,30,1.2960798102,ROOTS 
2010,T7,5,4,2,Middle,36.5,1.5917847821, 
2010,T7,5,4,2,Deep,48,1.7794116742, 
2010,T7,5,4,1,Surface,27.5,1.2819302323, 
2010,T7,5,4,1,Middle,33,1.4965899747, 
2010,T7,5,4,1,Deep,57,1.6779465574,IN ONE BAG 
2010,T7,5,3,2,Surface,23.5,1.1990934083, 
2010,T7,5,3,2,Middle,36.5,1.5468124373, 
2010,T7,5,3,2,Deep,55,1.7027982449, 
2010,T7,5,3,1,Surface,20,1.309481143, 
2010,T7,5,3,1,Middle,35,1.5272723403, 
2010,T7,5,3,1,Deep,56,1.6591653816, 
2010,T7,5,2,2,Surface,32,1.3163091292, 
2010,T7,5,2,2,Middle,50,1.551016731, 
2010,T7,5,2,2,Deep,35,1.8296539983, 
2010,T7,5,2,1,Surface,31.5,1.3309238428, 
2010,T7,5,2,1,Middle,50.5,1.6085133893, 
2010,T7,5,2,1,Deep,35,1.7216363834, 
2010,T7,5,1,2,Surface,14.5,1.1691465986, 
2010,T7,5,1,2,Middle,19.5,1.5765846557, 
2010,T7,5,1,2,Deep,81,1.6963616239, 
2010,T7,5,1,1,Surface,26,1.2267500371, 
2010,T7,5,1,1,Middle,29,1.5103986023, 
2010,T7,5,1,1,Deep,59,1.6325268393, 
2010,T7,4,5,2,Surface,32,1.2253967702, 
2010,T7,4,5,2,Middle,37,1.4477455213, 
2010,T7,4,5,2,Deep,49,1.7464279775, 
2010,T7,4,5,1,Surface,34.5,1.1861738399, 
2010,T7,4,5,1,Middle,40,1.5233877065, 
2010,T7,4,5,1,Deep,42,1.7314514867, 
2010,T7,4,4,2,Surface,26.5,1.3919509358, 
2010,T7,4,4,2,Middle,30,1.6235161542, 
2010,T7,4,4,2,Deep,61.5,1.6778023783, 
2010,T7,4,4,1,Surface,27.5,1.3117436202, 
2010,T7,4,4,1,Middle,22.5,1.6380542132, 
2010,T7,4,4,1,Deep,60,1.6023281679, 
2010,T7,4,3,2,Surface,28,1.3421060213, 
2010,T7,4,3,2,Middle,45,1.5254195238, 
2010,T7,4,3,2,Deep,44,1.7584025179, 
2010,T7,4,3,1,Surface,28.5,1.3124281394, 
2010,T7,4,3,1,Middle,25.5,1.5754398324, 
2010,T7,4,3,1,Deep,64,1.6656813433, 
2010,T7,4,2,2,Surface,36.5,1.4116040302, 
2010,T7,4,2,2,Middle,19,1.6694627071, 
2010,T7,4,2,2,Deep,63,1.6146589938, 
2010,T7,4,2,1,Surface,36.5,1.3834880542, 
2010,T7,4,2,1,Middle,40,1.5734110893, 
2010,T7,4,2,1,Deep,40,1.7212116839, 
2010,T7,4,1,2,Surface,16.5,1.2201688595,19.94 GRAMS ROOT 
2010,T7,4,1,2,Middle,39.5,1.4539929174, 
2010,T7,4,1,2,Deep,60,1.7068054978, 
2010,T7,4,1,1,Surface,26,1.2955113675, 
2010,T7,4,1,1,Middle,30.5,1.6355254328, 
2010,T7,4,1,1,Deep,56.5,1.7769310788, 
2010,T7,3,5,2,Surface,37.5,1.3562726224,ROOT MASS OF 9.77g  (WET WT.) SIEVED OUT FOR S 
2010,T7,3,5,2,Middle,27.5,1.5246052619, 
2010,T7,3,5,2,Deep,53,1.7012627467, 
2010,T7,3,5,1,Surface,35,1.3439036522, 
2010,T7,3,5,1,Middle,25.5,1.5861458844, 
2010,T7,3,5,1,Deep,55.5,1.7080191269, 
2010,T7,3,4,2,Surface,25,1.3419875158, 
2010,T7,3,4,2,Middle,43.5,1.5812615169, 
2010,T7,3,4,2,Deep,51.5,1.7012451809, 
2010,T7,3,4,1,Surface,33.5,1.3752250453, 
2010,T7,3,4,1,Middle,23,1.5333423537, 
2010,T7,3,4,1,Deep,60,1.6771551084, 
2010,T7,3,3,2,Surface,19,1.2832057318, 
2010,T7,3,3,2,Middle,42,1.4279619397, 
2010,T7,3,3,2,Deep,53.5,1.7518542957, 
2010,T7,3,3,1,Surface,38.5,1.3250373774, 
2010,T7,3,3,1,Middle,12.5,1.6743721454, 
2010,T7,3,3,1,Deep,63,1.7238579393, 
2010,T7,3,2,2,Surface,19.5,1.2461085768,Root mass of 11.49g did not sieve and was discarded 
2010,T7,3,2,2,Middle,80,1.6295578825, 
2010,T7,3,2,2,Deep,13,2.0295919128, 
2010,T7,3,2,1,Surface,23.5,1.3659118111, 
2010,T7,3,2,1,Middle,43.5,1.5509856738, 
2010,T7,3,2,1,Deep,44,1.7540268735, 
2010,T7,3,1,2,Surface,24,1.3636867547, 
2010,T7,3,1,2,Middle,37.5,1.5628407785, 
2010,T7,3,1,2,Deep,50,1.6232762613, 
2010,T7,3,1,1,Surface,26,1.2338007513, 
2010,T7,3,1,1,Middle,37,1.5408324991, 
2010,T7,3,1,1,Deep,54,1.7467050617, 
2010,T7,2,5,2,Surface,19,1.4415147712, 
2010,T7,2,5,2,Middle,57,1.6054246983, 
2010,T7,2,5,2,Deep,34,1.7248694452, 
2010,T7,2,5,1,Surface,18.5,1.3188944732, 
2010,T7,2,5,1,Middle,39,1.5998312087, 
2010,T7,2,5,1,Deep,55.5,1.741265224, 
2010,T7,2,4,2,Surface,24,1.4452317213, 
2010,T7,2,4,2,Middle,30.5,1.580221432, 
2010,T7,2,4,2,Deep,60.5,1.7260020449, 
2010,T7,2,4,1,Surface,24,1.4543410022, 
2010,T7,2,4,1,Middle,19,1.6561904613, 
2010,T7,2,4,1,Deep,72.5,1.666897188, 
2010,T7,2,3,2,Surface,24.5,1.4099642994, 
2010,T7,2,3,2,Middle,19.5,1.6164903481, 
2010,T7,2,3,2,Deep,69.5,1.6688060029, 
2010,T7,2,3,1,Surface,24,1.439475606, 
2010,T7,2,3,1,Middle,14.5,1.5899339379, 
2010,T7,2,3,1,Deep,75.5,1.6511554841, 
2010,T7,2,2,2,Surface,31.5,1.2929639375, 
2010,T7,2,2,2,Middle,38,1.5540374479, 
2010,T7,2,2,2,Deep,43,1.8834228501, 
2010,T7,2,2,1,Surface,33.5,1.2038628341, 
2010,T7,2,2,1,Middle,30,1.6225805571, 
2010,T7,2,2,1,Deep,51.5,1.7848685762, 
2010,T7,2,1,2,Surface,36,1.2128853664, 
2010,T7,2,1,2,Middle,18,1.6399982574, 
2010,T7,2,1,2,Deep,63,1.7868708252, 
2010,T7,2,1,1,Surface,31,1.2540246239, 
2010,T7,2,1,1,Middle,28,1.5844838973, 
2010,T7,2,1,1,Deep,65,1.5373977537, 
2010,T7,1,5,2,Surface,18,1.2882843855, 
2010,T7,1,5,2,Middle,32,1.6392244558, 
2010,T7,1,5,2,Deep,61,1.7394335138, 
2010,T7,1,5,1,Surface,28.5,1.3315324792, 
2010,T7,1,5,1,Middle,24.5,1.7378379963, 
2010,T7,1,5,1,Deep,62,1.7053153802, 
2010,T7,1,4,2,Surface,28.5,1.301702626, 
2010,T7,1,4,2,Middle,31,1.5210355155, 
2010,T7,1,4,2,Deep,60,1.7317815562, 
2010,T7,1,4,1,Surface,67,1.2342309037, 
2010,T7,1,4,1,Middle,23,1.6039983709, 
2010,T7,1,4,1,Deep,16,1.6499890766, 
2010,T7,1,3,2,Surface,33,1.5637516302, 
2010,T7,1,3,2,Middle,35,1.5810524694, 
2010,T7,1,3,2,Deep,53,1.5997867267, 
2010,T7,1,3,1,Surface,38.5,1.3721969416, 
2010,T7,1,3,1,Middle,34.5,1.6950446221, 
2010,T7,1,3,1,Deep,42,1.7454436762, 
2010,T7,1,2,2,Surface,20,1.3796026876, 
2010,T7,1,2,2,Middle,43,1.6261659306, 
2010,T7,1,2,2,Deep,58,1.7631013261, 
2010,T7,1,2,1,Surface,20.5,1.4672213519, 
2010,T7,1,2,1,Middle,22,1.6535440385, 
2010,T7,1,2,1,Deep,67,1.7947971662, 
2010,T7,1,1,2,Surface,26,1.3170320698,10.17 g OF ROOTS 
2010,T7,1,1,2,Middle,36,1.6210920074, 
2010,T7,1,1,2,Deep,55.5,1.7625283287, 
2010,T7,1,1,1,Surface,26.5,1.2830661282, 
2010,T7,1,1,1,Middle,34,1.5661096586, 
2010,T7,1,1,1,Deep,55,1.7929393093, 
2010,T6,6,5,2,Surface,38.5,1.4392569306, 
2010,T6,6,5,2,Middle,47,1.5964013637, 
2010,T6,6,5,2,Deep,34,1.7367492933, 
2010,T6,6,5,1,Surface,40,1.5091509147, 
2010,T6,6,5,1,Middle,64,1.6264335453, 
2010,T6,6,5,1,Deep,17,1.5950766236, 
2010,T6,6,4,2,Surface,23,1.4991279091, 
2010,T6,6,4,2,Middle,54,1.611272095, 
2010,T6,6,4,2,Deep,44,1.5191524516, 
2010,T6,6,4,1,Surface,38,1.5160845955, 
2010,T6,6,4,1,Middle,47,1.6027838283, 
2010,T6,6,4,1,Deep,33,1.6962768403, 
2010,T6,6,3,2,Surface,24,1.5590876817, 
2010,T6,6,3,2,Middle,49,1.6763476934, 
2010,T6,6,3,2,Deep,45,1.6846318453, 
2010,T6,6,3,1,Surface,24,1.5380723789, 
2010,T6,6,3,1,Middle,25,1.6235814998, B/E HORIZON FOR M 
2010,T6,6,3,1,Deep,70,1.6781436462, 
2010,T6,6,2,2,Surface,31.5,1.5072734639, 
2010,T6,6,2,2,Middle,61,1.7198442088, 
2010,T6,6,2,2,Deep,26,1.8917858741, 
2010,T6,6,2,1,Surface,38,1.512083879, 
2010,T6,6,2,1,Middle,26,1.5900819378, 
2010,T6,6,2,1,Deep,54.5,1.6417517085, 
2010,T6,6,1,2,Surface,27,1.5744126534, 
2010,T6,6,1,2,Middle,51,1.6311994449, 
2010,T6,6,1,2,Deep,41,1.6914143542, 
2010,T6,6,1,1,Surface,34,1.5086504068, 
2010,T6,6,1,1,Middle,49,1.6716698568, 
2010,T6,6,1,1,Deep,38,1.6391165827, 
2010,T6,5,5,2,Surface,12.5,1.4224696294, 
2010,T6,5,5,2,Middle,33.5,1.4695811527, 
2010,T6,5,5,2,Deep,72,1.6520373705, 
2010,T6,5,5,1,Surface,27,1.5123481271, 
2010,T6,5,5,1,Middle,36,1.5614623077, 
2010,T6,5,5,1,Deep,51,1.7147152494, 
2010,T6,5,4,2,Surface,35.5,1.4150287165, 
2010,T6,5,4,2,Middle,28,1.5595493456, 
2010,T6,5,4,2,Deep,55.5,1.7675054053, 
2010,T6,5,4,1,Surface,29,1.3535683736, 
2010,T6,5,4,1,Middle,39.5,1.6302834028, 
2010,T6,5,4,1,Deep,50.5,1.7659307943, 
2010,T6,5,3,2,Surface,19,1.3947087538, 
2010,T6,5,3,2,Middle,35,1.4951947237, 
2010,T6,5,3,2,Deep,64,1.6553340408, 
2010,T6,5,3,1,Surface,19,1.479301432, 
2010,T6,5,3,1,Middle,40,1.5896416899, 
2010,T6,5,3,1,Deep,48,1.7805263505, 
2010,T6,5,2,2,Surface,27,1.3994348702, 
2010,T6,5,2,2,Middle,33,1.5669677454, 
2010,T6,5,2,2,Deep,55.5,1.7235268078, 
2010,T6,5,2,1,Surface,24,1.4747834345, 
2010,T6,5,2,1,Middle,37,1.5327238588, 
2010,T6,5,2,1,Deep,54,1.7704186323, 
2010,T6,5,1,2,Surface,22,1.4084023016, 
2010,T6,5,1,2,Middle,30,1.5841509041, 
2010,T6,5,1,2,Deep,63,1.6755110957, 
2010,T6,5,1,1,Surface,17,1.3467736112, 
2010,T6,5,1,1,Middle,40,1.5647275783, 
2010,T6,5,1,1,Deep,59,1.6601309197, 
2010,T6,4,5,2,Surface,18.5,1.3798426221, 
2010,T6,4,5,2,Middle,44,1.5716252982, 
2010,T6,4,5,2,Deep,56,1.649289924, 
2010,T6,4,5,1,Surface,34.5,1.3558931971, 
2010,T6,4,5,1,Middle,37,1.5778618777, 
2010,T6,4,5,1,Deep,49.5,1.6268550444, 
2010,T6,4,4,2,Surface,25,1.3835368005, 
2010,T6,4,4,2,Middle,46.5,1.5498246981, 
2010,T6,4,4,2,Deep,46.5,1.6475389551, 
2010,T6,4,4,1,Surface,40,1.357913097, 
2010,T6,4,4,1,Middle,23.5,1.610404995, 
2010,T6,4,4,1,Deep,57.5,1.626365181, 
2010,T6,4,3,2,Surface,27,1.4096890799, 
2010,T6,4,3,2,Middle,29,1.5450199817, 
2010,T6,4,3,2,Deep,62,1.681170466, 
2010,T6,4,3,1,Surface,22.5,1.2789116025, 
2010,T6,4,3,1,Middle,37,1.6042703716, 
2010,T6,4,3,1,Deep,61.5,1.7042080391, 
2010,T6,4,2,2,Surface,35.5,1.4264621914, 
2010,T6,4,2,2,Middle,40.5,1.5603318621, 
2010,T6,4,2,2,Deep,42,1.6441203843, 
2010,T6,4,2,1,Surface,37,1.4287273757, 
2010,T6,4,2,1,Middle,25.5,1.6794768598, 
2010,T6,4,2,1,Deep,56,1.6039603203, 
2010,T6,4,1,2,Surface,22.5,1.4030828869, 
2010,T6,4,1,2,Middle,26,1.5018434314, 
2010,T6,4,1,2,Deep,69,1.6409156871,in one bag 
2010,T6,4,1,1,Surface,22,1.3935599964, 
2010,T6,4,1,1,Middle,33.5,1.4608164751, 
2010,T6,4,1,1,Deep,60.5,1.4380862778, 
2010,T6,3,5,2,Surface,19.5,1.4622225226, 
2010,T6,3,5,2,Middle,44,1.549161996,Spilled some unsieved soil after taking unsieved mass for M 
2010,T6,3,5,2,Deep,54,1.6830020221, 
2010,T6,3,5,1,Surface,24,1.2575184061, 
2010,T6,3,5,1,Middle,36,1.5936660977, 
2010,T6,3,5,1,Deep,58.5,1.7031489098, 
2010,T6,3,4,2,Surface,28,1.4044365268, 
2010,T6,3,4,2,Middle,92.5,1.3205043482, 
2010,T6,3,4,2,Deep,,,no deep profile NO DEEP HORIZON
2010,T6,3,4,1,Surface,23,1.3671944098, 
2010,T6,3,4,1,Middle,55,1.4986524083, 
2010,T6,3,4,1,Deep,43,1.6797468859, 
2010,T6,3,3,2,Surface,26.5,1.4175281539, 
2010,T6,3,3,2,Middle,42.5,1.5343103625, 
2010,T6,3,3,2,Deep,48,1.7313723238, 
2010,T6,3,3,1,Surface,43,1.341580531, 
2010,T6,3,3,1,Middle,22,1.5892150894, 
2010,T6,3,3,1,Deep,55,1.7098327659, 
2010,T6,3,2,2,Surface,45,1.4564728358, 
2010,T6,3,2,2,Middle,53.5,1.5452542791, 
2010,T6,3,2,2,Deep,22.5,1.7321889307, 
2010,T6,3,2,1,Surface,31.5,1.4157471411, 
2010,T6,3,2,1,Middle,53.5,1.5333176279,in one bag 
2010,T6,3,2,1,Deep,36,1.6897049016, 
2010,T6,3,1,2,Surface,63,1.4127022736, 
2010,T6,3,1,2,Middle,35.5,1.6355693901, 
2010,T6,3,1,2,Deep,22.5,1.6688509528, 
2010,T6,3,1,1,Surface,39,1.3844206475, 
2010,T6,3,1,1,Middle,60,1.4991058539, 
2010,T6,3,1,1,Deep,22,1.7509793718, 
2010,T6,2,5,2,Surface,25.5,1.4168612748,12.6g ROOTS 
2010,T6,2,5,2,Middle,41.5,1.6389257933, 
2010,T6,2,5,2,Deep,51,1.7014608131, 
2010,T6,2,5,1,Surface,23,1.4554786791, 
2010,T6,2,5,1,Middle,39,1.509180616, 
2010,T6,2,5,1,Deep,55,1.6645919923, 
2010,T6,2,4,2,Surface,21.5,1.3707371992, 
2010,T6,2,4,2,Middle,31.5,1.609553585, 
2010,T6,2,4,2,Deep,65,1.7059239899, 
2010,T6,2,4,1,Surface,20,1.3512716364, 
2010,T6,2,4,1,Middle,45,1.5360668143, 
2010,T6,2,4,1,Deep,50,1.7394313786, 
2010,T6,2,3,2,Surface,27,1.4000975848, 
2010,T6,2,3,2,Middle,38.5,1.5485019472, 
2010,T6,2,3,2,Deep,54,1.626466209, 
2010,T6,2,3,1,Surface,26,1.3744161115, 
2010,T6,2,3,1,Middle,35,1.5563589698, 
2010,T6,2,3,1,Deep,55,1.6768541624, 
2010,T6,2,2,2,Surface,16.5,1.3638840242,Root mass of 20.44g did not sieve and was discarded 
2010,T6,2,2,2,Middle,30,1.5094537046, 
2010,T6,2,2,2,Deep,71,1.7085249664, 
2010,T6,2,2,1,Surface,29.5,1.4086577179, 
2010,T6,2,2,1,Middle,46.5,1.6010326088, 
2010,T6,2,2,1,Deep,40,1.7695356422, 
2010,T6,2,1,2,Surface,22.5,1.2839404372, 
2010,T6,2,1,2,Middle,43.5,1.5696522484, 
2010,T6,2,1,2,Deep,48,1.756050526, 
2010,T6,2,1,1,Surface,28,1.3554296661, 
2010,T6,2,1,1,Middle,41,1.5517326232, 
2010,T6,2,1,1,Deep,49,1.7538656169, 
2010,T6,1,5,2,Surface,20.5,1.5847236543, 
2010,T6,1,5,2,Middle,23.5,1.6435490217, 
2010,T6,1,5,2,Deep,67,1.7403573252, 
2010,T6,1,5,1,Surface,21,1.6427864274, 
2010,T6,1,5,1,Middle,24.5,1.5931396627, 
2010,T6,1,5,1,Deep,64.5,1.7686342248, 
2010,T6,1,4,2,Surface,17.5,1.5610384174, 
2010,T6,1,4,2,Middle,28,1.5163870956, 
2010,T6,1,4,2,Deep,68.5,1.6808275993, 
2010,T6,1,4,1,Surface,25,1.4243405313, 
2010,T6,1,4,1,Middle,16.5,1.466148514, 
2010,T6,1,4,1,Deep,76.5,1.6921656095, 
2010,T6,1,3,2,Surface,32,1.3483487633, 
2010,T6,1,3,2,Middle,32,1.7006504289, 
2010,T6,1,3,2,Deep,50.5,1.8312994214, 
2010,T6,1,3,1,Surface,39.5,1.3418433902, 
2010,T6,1,3,1,Middle,37,1.6222039674, 
2010,T6,1,3,1,Deep,33,1.9635665805, 
2010,T6,1,2,2,Surface,8,1.5760490348, 
2010,T6,1,2,2,Middle,24,1.4989371906, 
2010,T6,1,2,2,Deep,81,1.6915807658, 
2010,T6,1,2,1,Surface,24,1.4473788437, 
2010,T6,1,2,1,Middle,23.5,1.5831302229, 
2010,T6,1,2,1,Deep,62,1.6925023206, 
2010,T6,1,1,2,Surface,21.5,1.5212758687, 
2010,T6,1,1,2,Middle,29.5,1.5574711843, 
2010,T6,1,1,2,Deep,69,1.6391051922, 
2010,T6,1,1,1,Surface,26,1.356176184, 
2010,T6,1,1,1,Middle,32.5,1.607739591, 
2010,T6,1,1,1,Deep,55.5,1.755262437, 
2010,T5,6,5,2,Surface,30,1.3635473288, 
2010,T5,6,5,2,Middle,24.5,1.4877901107, 
2010,T5,6,5,2,Deep,63.5,1.6958662975, 
2010,T5,6,5,1,Surface,10.5,1.2810434274, 
2010,T5,6,5,1,Middle,53,1.4359361382, 
2010,T5,6,5,1,Deep,56.5,1.6859533116, 
2010,T5,6,4,2,Surface,38,1.3034037816, 
2010,T5,6,4,2,Middle,42,1.6108351581, 
2010,T5,6,4,2,Deep,41,1.6671742229, 
2010,T5,6,4,1,Surface,45.5,1.4146103627, 
2010,T5,6,4,1,Middle,51.5,1.7310136909, 
2010,T5,6,4,1,Deep,22.5,1.7373288676, 
2010,T5,6,3,2,Surface,34,1.3760778812, 
2010,T5,6,3,2,Middle,30,1.6559360574, 
2010,T5,6,3,2,Deep,55,1.6707318486, 
2010,T5,6,3,1,Surface,33.5,1.3721158431, 
2010,T5,6,3,1,Middle,32,1.5828104145, 
2010,T5,6,3,1,Deep,52,1.6899334594, 
2010,T5,6,2,2,Surface,62,1.3518188122, 
2010,T5,6,2,2,Middle,59,1.6316073475, 
2010,T5,6,2,2,Deep,,,NO DEEP PROFILE 
2010,T5,6,2,1,Surface,47,1.2942593148, 
2010,T5,6,2,1,Middle,46,1.5765844846, 
2010,T5,6,2,1,Deep,28,1.7176561276, 
2010,T5,6,1,2,Surface,21.5,1.4334759236, 
2010,T5,6,1,2,Middle,55.5,1.4796405735, 
2010,T5,6,1,2,Deep,42,1.6174187966, 
2010,T5,6,1,1,Surface,8.5,1.1764351649, 
2010,T5,6,1,1,Middle,37,1.49080156, 
2010,T5,6,1,1,Deep,68.5,1.6428776533, 
2010,T5,5,5,2,Surface,22.5,1.4422746618, 
2010,T5,5,5,2,Middle,37.5,1.563671121, 
2010,T5,5,5,2,Deep,58,1.7547611026, 
2010,T5,5,5,1,Surface,24,1.3645858051, 
2010,T5,5,5,1,Middle,32.5,1.5664345511, 
2010,T5,5,5,1,Deep,58.5,1.7835592867, 
2010,T5,5,4,2,Surface,24.5,1.4444799581, 
2010,T5,5,4,2,Middle,26.5,1.6750165159, 
2010,T5,5,4,2,Deep,65.5,1.7859703745, 
2010,T5,5,4,1,Surface,18.5,1.4824114108, 
2010,T5,5,4,1,Middle,29,1.7064664447, 
2010,T5,5,4,1,Deep,67,1.7535900901, 
2010,T5,5,3,2,Surface,17,1.36248442, 
2010,T5,5,3,2,Middle,41,1.6299302182, 
2010,T5,5,3,2,Deep,60,1.6997300444, 
2010,T5,5,3,1,Surface,21.5,1.321795813, 
2010,T5,5,3,1,Middle,30.5,1.6161431861, 
2010,T5,5,3,1,Deep,58,2.0087522889,3RD CONTAMINATED BAG--> UNSIEVED + SIEVED MASS:  140.27 
2010,T5,5,2,2,Surface,24.5,1.4500828008, 
2010,T5,5,2,2,Middle,28,1.6181442498, 
2010,T5,5,2,2,Deep,61.5,1.7795991992, 
2010,T5,5,2,1,Surface,21,1.3812828468, 
2010,T5,5,2,1,Middle,36,1.6443990968, 
2010,T5,5,2,1,Deep,61,1.7633882998, 
2010,T5,5,1,2,Surface,39,1.4687655178, 
2010,T5,5,1,2,Middle,32,1.6064790123, 
2010,T5,5,1,2,Deep,48,1.7198646615, 
2010,T5,5,1,1,Surface,47,1.5087157244, 
2010,T5,5,1,1,Middle,43,1.5395587698, 
2010,T5,5,1,1,Deep,29.5,1.7967352893, 
2010,T5,4,5,2,Surface,25.5,1.3412481705,"forgot to weigh unsieved, added rocks to sieved weight "
2010,T5,4,5,2,Middle,31.5,1.534107142, 
2010,T5,4,5,2,Deep,61,1.6868773504, 
2010,T5,4,5,1,Surface,35,1.5371712923, 
2010,T5,4,5,1,Middle,29,1.5259652552, 
2010,T5,4,5,1,Deep,56,1.6594461391, 
2010,T5,4,4,2,Surface,23.5,1.5595785553, 
2010,T5,4,4,2,Middle,40,1.6235002564, 
2010,T5,4,4,2,Deep,54,1.7441873957, 
2010,T5,4,4,1,Surface,23.5,1.411176922, 
2010,T5,4,4,1,Middle,45,1.7175872804, 
2010,T5,4,4,1,Deep,49.5,1.7571830188, 
2010,T5,4,3,2,Surface,26.5,1.440474005, 
2010,T5,4,3,2,Middle,65.5,1.5662780134, 
2010,T5,4,3,2,Deep,28.5,1.7080487803, 
2010,T5,4,3,1,Surface,24,1.4483199229, 
2010,T5,4,3,1,Middle,42.5,1.537953, 
2010,T5,4,3,1,Deep,54.5,1.6372115946, 
2010,T5,4,2,2,Surface,27.5,1.4657104844, 
2010,T5,4,2,2,Middle,21,1.6554107238, 
2010,T5,4,2,2,Deep,71,1.6981724522, 
2010,T5,4,2,1,Surface,29.5,1.2967874547, 
2010,T5,4,2,1,Middle,21,1.6598172193, 
2010,T5,4,2,1,Deep,68.5,1.6622031551, 
2010,T5,4,1,2,Surface,18,1.3559080806, 
2010,T5,4,1,2,Middle,32,1.4825142171, 
2010,T5,4,1,2,Deep,71,1.6389944911, 
2010,T5,4,1,1,Surface,24.5,1.2615722067, 
2010,T5,4,1,1,Middle,58,1.6100170147, 
2010,T5,4,1,1,Deep,38.5,1.6838772353, 
2010,T5,3,5,2,Surface,20,1.5449950669, 
2010,T5,3,5,2,Middle,27,1.6291402139, 
2010,T5,3,5,2,Deep,70,1.6981858914, 
2010,T5,3,5,1,Surface,23,1.3914392151, 
2010,T5,3,5,1,Middle,32,1.5267129595, 
2010,T5,3,5,1,Deep,65,1.6813449981, 
2010,T5,3,4,2,Surface,21.5,1.3785293092, 
2010,T5,3,4,2,Middle,29,1.6805883114, 
2010,T5,3,4,2,Deep,65,1.7207885145, 
2010,T5,3,4,1,Surface,5,1.1235454624, 
2010,T5,3,4,1,Middle,12.5,1.7425420929, 
