# Soil Total Carbon and Nitrogen by Depth - Deep Cores
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/164
# The newest version of the data https://lter.kbs.msu.edu/datatables/164.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/47.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		date the sample was taken
# treatment		treatment the sample was collected from
# replicate		replicate that the sample was collected from
# station		station within the plot that was sampled
# core		there were 2 cores taken at each sample site. in 2001 core 1 was analyzed and core 2 was archived.
# depth		slice of the deepcore
# n_percent	gramsPerHectograms	average percent N in the sample
# c_percent	gramsPerHectograms	average percent of C in the sample
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2012-1-12. Sven Bohm. Discovered that T4 rep 6 had some sample_dates coded as 2006 rather than 2001. I've corrected the dates.
#2012-1-13. Sven Bohm. Included the core in the data. In 2001 we only analyzed core 1. I also discovered that the dataset included all the individual approved measurements. I changed it to report one average measurement for each treatment, replicate, depth (section) and core.
#
sample_date,treatment,replicate,station,core,depth,n_percent,c_percent
#,,,,,,gramsPerHectograms,gramsPerHectograms
2010-09-29,T6,5,3,C1,Deep,0.0170,0.5265
2010-09-29,T6,5,3,C1,Middle,0.0344,0.2238
2010-09-29,T6,5,3,C2,Middle,0.0928,0.4187
2010-09-29,T6,5,3,C1,Surface,0.1365,0.9750
2010-09-29,T6,5,3,C2,Surface,0.1103,1.0432
2010-09-29,T7,4,5,C1,Middle,0.0436,0.2347
2010-09-29,T7,5,4,C2,Deep,0.0715,0.0524
2010-09-29,T7,5,4,C1,Deep,0.0028,0.0614
2010-09-29,T7,5,4,C2,Middle,0.0488,0.2050
2010-09-29,T7,5,4,C2,Surface,0.1126,1.3999
2010-09-29,T7,5,4,C1,Surface,0.1124,1.2268
2010-09-29,T7,5,5,C1,Deep,0.0669,0.0583
2010-09-29,T7,5,5,C2,Deep,0.0152,0.0038
2010-09-29,T7,5,5,C1,Middle,0.0504,0.2935
2010-09-29,T7,5,5,C2,Middle,0.0697,0.2570
2010-09-29,T7,5,5,C1,Surface,0.1230,1.2780
2010-09-29,T7,5,5,C2,Surface,0.1268,0.9647
2010-09-28,T3,4,4,C1,Deep,0.1360,0.4273
2010-09-28,T3,4,4,C2,Deep,0.0037,0.0633
2010-09-28,T3,4,4,C1,Middle,0.0540,0.2889
2010-09-28,T3,4,4,C2,Middle,0.0270,0.2420
2010-09-28,T3,4,4,C2,Surface,0.1162,0.7235
2010-09-28,T3,4,4,C1,Surface,0.0907,0.8173
2010-09-28,T3,4,5,C1,Deep,0.0437,0.0453
2010-09-28,T3,4,5,C2,Deep,0.0335,0.0563
2010-09-28,T3,4,5,C1,Middle,0.0340,0.3045
2010-09-28,T3,4,5,C2,Middle,0.0538,0.3076
2010-09-28,T3,4,5,C1,Surface,0.0877,0.9362
2010-09-28,T3,4,5,C2,Surface,0.1283,1.0737
2010-09-28,T3,5,1,C2,Deep,0.0697,0.1567
2010-09-28,T3,5,1,C1,Deep,0.0233,0.0437
2010-09-28,T3,5,1,C2,Middle,0.0587,0.2418
2010-09-28,T3,5,1,C1,Middle,0.0667,0.3443
2010-09-28,T3,5,1,C2,Surface,0.1597,1.2118
2010-09-28,T3,5,1,C1,Surface,0.1413,1.1153
2010-09-28,T3,5,2,C1,Deep,0.0034,0.0768
2010-09-28,T3,5,2,C2,Deep,0.0056,0.0855
2010-09-28,T3,5,2,C1,Middle,0.0170,0.2013
2010-09-28,T3,5,2,C2,Middle,0.0527,0.2650
2010-09-28,T3,5,2,C1,Surface,0.0958,0.8421
2010-09-28,T3,5,2,C2,Surface,0.1423,0.9149
2010-09-28,T3,5,3,C2,Deep,0.0575,0.0669
2010-09-28,T3,5,3,C1,Deep,0.0222,0.0943
2010-09-28,T3,5,3,C2,Middle,0.0542,0.2571
2010-09-28,T3,5,3,C1,Middle,0.0336,0.1677
2010-09-28,T3,5,3,C2,Surface,0.1073,0.9106
2010-09-28,T3,5,3,C1,Surface,0.1012,0.9480
2010-09-28,T3,5,4,C1,Deep,0.0235,0.2598
2010-09-28,T3,5,4,C2,Deep,0.0394,0.0725
2010-09-28,T3,5,4,C1,Middle,0.0713,0.4048
2010-09-28,T3,5,4,C2,Middle,0.1483,0.6030
2010-09-28,T3,5,4,C1,Surface,0.0976,1.1517
2010-09-28,T3,5,4,C2,Surface,0.1276,1.1377
2010-09-28,T3,5,5,C2,Deep,0.0523,0.1334
2010-09-28,T3,5,5,C1,Deep,0.0888,0.1465
2010-09-28,T3,5,5,C1,Middle,0.0540,0.2949
2010-09-28,T3,5,5,C2,Middle,0.0580,0.2553
2010-09-28,T3,5,5,C2,Surface,0.0701,0.8344
2010-09-28,T3,5,5,C1,Surface,0.1298,0.9349
2010-09-28,T4,5,1,C2,Deep,0.0217,0.4765
2010-09-28,T4,5,1,C1,Deep,0.0151,0.0315
2010-09-28,T4,5,1,C2,Middle,0.0878,0.2859
2010-09-28,T4,5,1,C1,Middle,0.0400,0.1977
2010-09-28,T4,5,1,C2,Surface,0.1090,0.7770
2010-09-28,T4,5,1,C1,Surface,0.0793,0.7898
2010-09-28,T4,5,2,C1,Deep,0.0180,0.0270
2010-09-28,T4,5,2,C2,Deep,0.0075,0.1179
2010-09-28,T4,5,2,C2,Middle,0.0326,0.1738
2010-09-28,T4,5,2,C1,Middle,0.0233,0.2700
2010-09-28,T4,5,2,C1,Surface,0.0793,0.8783
2010-09-28,T4,5,2,C2,Surface,0.1180,0.8610
2010-09-28,T4,5,3,C1,Deep,0.0058,0.0902
2010-09-28,T4,5,3,C2,Deep,0.0395,0.0075
2010-09-28,T4,5,3,C2,Middle,0.0727,0.2745
2010-09-28,T4,5,3,C1,Middle,0.0323,0.1482
2010-09-28,T4,5,3,C2,Surface,0.1438,1.1367
2010-09-28,T4,5,3,C1,Surface,0.1249,1.0362
2010-09-28,T4,5,4,C1,Deep,0.0538,0.0202
2010-09-28,T4,5,4,C2,Deep,0.0301,0.0691
2010-09-28,T4,5,4,C1,Middle,0.0484,0.2412
2010-09-28,T4,5,4,C2,Middle,0.0543,0.2210
2010-09-28,T4,5,4,C2,Surface,0.1126,1.0389
2010-09-28,T4,5,4,C1,Surface,0.1596,1.2090
2010-09-28,T4,5,5,C2,Deep,0.0647,0.0298
2010-09-28,T4,5,5,C1,Deep,0.0190,0.0755
2010-09-28,T4,5,5,C2,Middle,0.0449,0.2922
2010-09-28,T4,5,5,C1,Middle,0.0439,0.3258
2010-09-28,T4,5,5,C2,Surface,0.1115,1.0218
2010-09-28,T4,5,5,C1,Surface,0.0959,0.9480
2010-09-28,T7,5,1,C1,Deep,0.0026,0.0839
2010-09-28,T7,5,1,C2,Deep,0.0196,0.1356
2010-09-28,T7,5,1,C1,Middle,0.0916,0.3077
2010-09-28,T7,5,1,C2,Middle,0.0957,0.5795
2010-09-28,T7,5,1,C1,Surface,0.0890,0.9970
2010-09-28,T7,5,1,C2,Surface,0.1442,1.6037
2010-09-28,T7,5,2,C2,Deep,0.0724,0.0877
2010-09-28,T7,5,2,C1,Deep,0.0405,0.0130
2010-09-28,T7,5,2,C2,Middle,0.0180,0.2050
2010-09-28,T7,5,2,C1,Middle,0.0207,0.0422
2010-09-28,T7,5,2,C1,Surface,0.1033,1.0213
2010-09-28,T7,5,2,C2,Surface,0.1410,1.2147
2010-09-28,T7,5,3,C1,Deep,0.0405,0.0573
2010-09-28,T7,5,3,C2,Deep,0.0136,0.0881
2010-09-28,T7,5,3,C2,Middle,0.0250,0.2957
2010-09-28,T7,5,3,C1,Middle,0.0547,0.2308
2010-09-28,T7,5,3,C1,Surface,0.1539,1.4545
2010-09-28,T7,5,3,C2,Surface,0.0955,1.0786
2010-09-27,TDF,1,1,C2,Middle,0.0278,0.1156
2010-09-17,T3,4,3,C1,Deep,0.0385,0.1038
2010-09-17,T3,4,3,C2,Deep,0.0524,0.0301
2010-09-17,T3,4,3,C2,Middle,0.1470,0.5155
2010-09-17,T3,4,3,C1,Middle,0.0237,0.2247
2010-09-17,T3,4,3,C1,Surface,0.1201,0.8615
2010-09-17,T3,4,3,C2,Surface,0.1024,0.8151
2010-09-15,T1,4,1,C2,Deep,0.0497,0.0779
2010-09-15,T1,4,1,C1,Deep,0.0193,0.1027
2010-09-15,T1,4,1,C2,Middle,0.0185,0.0249
2010-09-15,T1,4,1,C1,Middle,0.0819,0.2556
2010-09-15,T1,4,1,C2,Surface,0.1217,0.7737
2010-09-15,T1,4,1,C1,Surface,0.1196,0.9402
2010-09-15,T1,4,2,C1,Deep,0.0538,0.1166
2010-09-15,T1,4,2,C2,Deep,0.0020,0.2262
2010-09-15,T1,4,2,C2,Middle,0.0237,0.2686
2010-09-15,T1,4,2,C1,Middle,0.0641,0.2452
2010-09-15,T1,4,2,C1,Surface,0.0618,0.6133
2010-09-15,T1,4,2,C2,Surface,0.0717,0.8282
2010-09-15,T1,4,3,C1,Deep,0.0507,0.1497
2010-09-15,T1,4,3,C2,Deep,0.0320,0.0883
2010-09-15,T1,4,3,C1,Middle,0.0233,0.2004
2010-09-15,T1,4,3,C2,Middle,0.0606,0.1593
2010-09-15,T1,4,3,C1,Surface,0.1271,0.8547
2010-09-15,T1,4,3,C2,Surface,0.1037,0.8097
2010-09-15,T1,4,4,C2,Deep,0.0237,0.0817
2010-09-15,T1,4,4,C1,Deep,0.1270,0.3790
2010-09-15,T1,4,4,C2,Middle,0.0850,0.3158
2010-09-15,T1,4,4,C1,Middle,0.0370,0.2970
2010-09-15,T1,4,4,C2,Surface,0.0840,0.7397
2010-09-15,T1,4,4,C1,Surface,0.0793,0.7403
2010-09-15,T1,4,5,C1,Deep,0.0013,0.0660
2010-09-15,T1,4,5,C2,Deep,0.0047,0.0130
2010-09-15,T1,4,5,C2,Middle,0.0483,0.1817
2010-09-15,T1,4,5,C1,Surface,0.0893,0.7137
2010-09-15,T1,4,5,C2,Surface,0.0973,0.7746
2010-09-15,T2,4,1,C2,Deep,0.0332,0.0769
2010-09-15,T2,4,1,C1,Deep,0.0042,0.0912
2010-09-15,T2,4,1,C1,Middle,0.0520,0.2703
2010-09-15,T2,4,1,C2,Middle,0.0433,0.2836
2010-09-15,T2,4,1,C1,Surface,0.0913,0.9070
2010-09-15,T2,4,1,C2,Surface,0.1085,0.9859
2010-09-15,T2,4,2,C2,Deep,0.0228,0.0805
2010-09-15,T2,4,2,C1,Deep,0.0323,0.0932
2010-09-15,T2,4,2,C1,Middle,0.0290,0.2317
2010-09-15,T2,4,2,C2,Middle,0.0656,0.2818
2010-09-15,T2,4,2,C1,Surface,0.0674,0.7177
2010-09-15,T2,4,2,C2,Surface,0.0963,0.6399
2010-09-15,T2,4,3,C1,Deep,0.0315,0.0386
2010-09-15,T2,4,3,C2,Deep,0.1297,0.4147
2010-09-15,T2,4,3,C1,Middle,0.0347,0.0538
2010-09-15,T2,4,3,C2,Middle,0.0415,0.2750
2010-09-15,T2,4,3,C2,Surface,0.0641,0.7045
2010-09-15,T2,4,3,C1,Surface,0.0762,0.6383
2010-09-15,T2,4,4,C1,Deep,0.0216,0.0641
2010-09-15,T2,4,4,C2,Deep,0.0630,0.0896
2010-09-15,T2,4,4,C2,Middle,0.0433,0.3273
2010-09-15,T2,4,4,C1,Middle,0.0696,0.4665
2010-09-15,T2,4,4,C2,Surface,0.1371,1.1046
2010-09-15,T2,4,4,C1,Surface,0.1241,1.2173
2010-09-15,T2,4,5,C2,Deep,0.0049,0.0518
2010-09-15,T2,4,5,C1,Deep,0.0753,0.1553
2010-09-15,T2,4,5,C2,Middle,0.0658,0.1805
2010-09-15,T2,4,5,C1,Middle,0.1069,0.3732
2010-09-15,T2,4,5,C2,Surface,0.0715,0.9460
2010-09-15,T2,4,5,C1,Surface,0.0834,1.0028
2010-09-15,T3,4,1,C1,Deep,0.0094,0.0865
2010-09-15,T3,4,1,C2,Deep,0.0026,0.0640
2010-09-15,T3,4,1,C1,Middle,0.0780,0.3462
2010-09-15,T3,4,1,C2,Middle,0.0441,0.2945
2010-09-15,T3,4,1,C1,Surface,0.1017,1.1067
2010-09-15,T3,4,1,C2,Surface,0.1202,1.1170
2010-09-15,T3,4,2,C1,Deep,0.0467,0.0965
2010-09-15,T3,4,2,C2,Deep,0.0075,0.0111
2010-09-15,T3,4,2,C1,Middle,0.0454,0.1301
2010-09-15,T3,4,2,C2,Middle,0.0919,0.3797
2010-09-15,T3,4,2,C1,Surface,0.1573,0.8747
2010-09-15,T3,4,2,C2,Surface,0.1255,0.8207
2010-09-15,T4,4,5,C2,Deep,0.0258,0.0433
2010-09-15,T4,4,5,C1,Deep,0.0123,0.0408
2010-09-15,T4,4,5,C2,Middle,0.0438,0.1946
2010-09-15,T4,4,5,C1,Middle,0.0291,0.0922
2010-09-15,T4,4,5,C2,Surface,0.1207,1.1527
2010-09-15,T4,4,5,C1,Surface,0.1163,1.0203
2010-09-14,T4,4,1,C1,Deep,0.0046,0.1717
2010-09-14,T4,4,1,C2,Deep,0.0404,0.0035
2010-09-14,T4,4,1,C1,Middle,0.0329,0.1389
2010-09-14,T4,4,1,C2,Middle,0.0344,0.1614
2010-09-14,T4,4,1,C2,Surface,0.1141,0.8997
2010-09-14,T4,4,1,C1,Surface,0.1050,1.0800
2010-09-14,T4,4,2,C2,Deep,0.0356,0.1085
2010-09-14,T4,4,2,C1,Deep,0.0244,0.0741
2010-09-14,T4,4,2,C1,Middle,0.0374,0.3338
2010-09-14,T4,4,2,C2,Middle,0.0304,0.1636
2010-09-14,T4,4,2,C2,Surface,0.0995,0.9242
2010-09-14,T4,4,2,C1,Surface,0.0800,0.7905
2010-09-14,T4,4,3,C1,Deep,0.0339,0.0428
2010-09-14,T4,4,3,C2,Deep,0.0090,0.1076
2010-09-14,T4,4,3,C1,Middle,0.0258,0.2041
2010-09-14,T4,4,3,C2,Middle,0.0185,0.1489
2010-09-14,T4,4,3,C2,Surface,0.0689,0.6980
2010-09-14,T4,4,3,C1,Surface,0.0944,1.0699
2010-09-14,T4,4,4,C2,Deep,0.0533,0.1045
2010-09-14,T4,4,4,C1,Deep,0.0012,0.0721
2010-09-14,T4,4,4,C1,Middle,0.0175,0.1676
2010-09-14,T4,4,4,C2,Middle,0.0366,0.1601
2010-09-14,T4,4,4,C1,Surface,0.0683,0.6839
2010-09-14,T4,4,4,C2,Surface,0.0848,0.7172
2010-09-14,T6,4,2,C2,Deep,0.0137,0.1010
2010-09-14,T6,4,2,C1,Deep,0.0015,0.1549
2010-09-14,T6,4,2,C1,Middle,0.0193,0.1537
2010-09-14,T6,4,2,C2,Middle,0.0152,0.0505
2010-09-14,T6,4,2,C2,Surface,0.0883,0.8593
2010-09-14,T6,4,2,C1,Surface,0.0628,0.6381
2010-09-14,T6,4,3,C2,Deep,0.0050,0.2086
2010-09-14,T6,4,3,C1,Deep,0.0057,0.6349
2010-09-14,T6,4,3,C2,Middle,0.0617,0.3202
2010-09-14,T6,4,3,C1,Middle,0.0220,0.5472
2010-09-14,T6,4,3,C1,Surface,0.0910,0.8541
2010-09-14,T6,4,3,C2,Surface,0.1069,0.9143
2010-09-14,T6,4,4,C2,Deep,0.0221,0.0430
2010-09-14,T6,4,4,C1,Deep,0.0201,0.1002
2010-09-14,T6,4,4,C2,Middle,0.0300,0.2250
2010-09-14,T6,4,4,C1,Middle,0.0392,0.1610
2010-09-14,T6,4,4,C1,Surface,0.0502,0.3892
2010-09-14,T6,4,4,C2,Surface,0.1234,1.0900
2010-09-14,T6,4,5,C2,Deep,0.0013,0.0768
2010-09-14,T6,4,5,C1,Deep,0.0074,0.0555
2010-09-14,T6,4,5,C2,Middle,0.0312,0.2712
2010-09-14,T6,4,5,C1,Middle,0.0133,0.1200
2010-09-14,T6,4,5,C1,Surface,0.1033,0.9083
2010-09-14,T6,4,5,C2,Surface,0.0997,0.9982
2010-09-10,T1,5,2,C2,Surface,0.0813,0.8147
2010-09-08,T5,4,1,C2,Deep,0.0105,0.0188
2010-09-08,T5,4,1,C1,Deep,0.0127,0.0652
2010-09-08,T5,4,1,C2,Middle,0.0439,0.3836
2010-09-08,T5,4,1,C1,Middle,0.0384,0.2105
2010-09-08,T5,4,1,C2,Surface,0.0890,1.0830
2010-09-08,T5,4,1,C1,Surface,0.0741,0.8847
2010-09-08,T5,4,2,C2,Deep,0.0140,0.0572
2010-09-08,T5,4,2,C1,Deep,0.0438,0.0991
2010-09-08,T5,4,2,C2,Middle,0.0240,0.1937
2010-09-08,T5,4,2,C1,Middle,0.0422,0.1501
2010-09-08,T5,4,2,C1,Surface,0.0665,0.6291
2010-09-08,T5,4,2,C2,Surface,0.0900,1.0160
2010-09-08,T5,4,3,C1,Deep,0.0072,0.0540
2010-09-08,T5,4,3,C2,Deep,0.0281,0.0452
2010-09-08,T5,4,3,C1,Middle,0.0227,0.1549
2010-09-08,T5,4,3,C2,Middle,0.0430,0.3513
2010-09-08,T5,4,3,C2,Surface,0.0825,0.7759
2010-09-08,T5,4,3,C1,Surface,0.0677,0.6805
2010-09-08,T5,4,4,C2,Deep,0.0454,0.0952
2010-09-08,T5,4,4,C1,Deep,0.0070,0.0555
2010-09-08,T5,4,4,C2,Middle,0.0070,0.0960
2010-09-08,T5,4,4,C1,Middle,0.0239,0.1062
2010-09-08,T5,4,4,C1,Surface,0.1232,1.3286
2010-09-08,T5,4,4,C2,Surface,0.0583,0.6483
2010-09-08,T5,4,5,C2,Deep,0.0155,0.0911
2010-09-08,T5,4,5,C1,Deep,0.0145,0.0467
2010-09-08,T5,4,5,C1,Middle,0.0283,0.1002
2010-09-08,T5,4,5,C2,Middle,0.0704,0.3834
2010-09-08,T5,4,5,C2,Surface,0.0521,0.5423
2010-09-08,T5,4,5,C1,Surface,0.0731,0.7155
2010-09-08,T6,4,1,C2,Deep,0.0483,0.1697
2010-09-08,T6,4,1,C1,Deep,0.0127,0.0333
2010-09-08,T6,4,1,C1,Middle,0.0245,0.0767
2010-09-08,T6,4,1,C2,Middle,0.0345,0.0832
2010-09-08,T6,4,1,C1,Surface,0.1089,0.9347
2010-09-08,T6,4,1,C2,Surface,0.1140,0.9370
2010-09-08,T7,4,1,C1,Deep,0.0073,0.0790
2010-09-08,T7,4,1,C2,Deep,0.0030,0.0956
2010-09-08,T7,4,1,C1,Middle,0.0452,0.1792
2010-09-08,T7,4,1,C2,Middle,0.0337,0.3277
2010-09-08,T7,4,1,C1,Surface,0.0843,0.8617
2010-09-08,T7,4,1,C2,Surface,0.1237,1.3932
2010-09-08,T7,4,2,C2,Deep,0.0051,0.0517
2010-09-08,T7,4,2,C1,Deep,0.0045,0.0840
2010-09-08,T7,4,2,C1,Middle,0.0180,0.0343
2010-09-08,T7,4,2,C2,Middle,0.0232,0.1833
2010-09-08,T7,4,2,C1,Surface,0.0951,1.0254
2010-09-08,T7,4,2,C2,Surface,0.0891,0.9443
2010-09-08,T7,4,3,C1,Deep,0.0178,0.0879
2010-09-08,T7,4,3,C2,Deep,0.0485,0.1178
2010-09-08,T7,4,3,C1,Middle,0.0629,0.3515
2010-09-08,T7,4,3,C2,Middle,0.0592,0.3255
2010-09-08,T7,4,3,C2,Surface,0.1327,1.1393
2010-09-08,T7,4,3,C1,Surface,0.1379,1.3815
2010-09-08,T7,4,4,C1,Deep,0.0087,0.0947
2010-09-08,T7,4,4,C2,Deep,0.0419,0.1215
2010-09-08,T7,4,4,C1,Middle,0.0287,0.1081
2010-09-08,T7,4,4,C2,Middle,0.0223,0.1712
2010-09-08,T7,4,4,C1,Surface,0.0886,1.0224
2010-09-08,T7,4,4,C2,Surface,0.1073,0.8497
2010-09-08,T7,4,5,C1,Deep,0.0195,0.1340
2010-09-08,T7,4,5,C2,Deep,0.0027,0.0895
2010-09-08,T7,4,5,C2,Middle,0.0280,0.2337
2010-09-08,T7,4,5,C1,Middle,0.0445,0.2953
2010-09-08,T7,4,5,C1,Surface,0.0948,1.2155
2010-09-08,T7,4,5,C2,Surface,0.0976,1.0919
2010-09-07,T2,3,1,C1,Deep,0.0467,0.0777
2010-09-07,T2,3,1,C2,Deep,0.0059,0.0258
2010-09-07,T2,3,1,C2,Middle,0.0197,0.0860
2010-09-07,T2,3,1,C1,Middle,0.0027,0.0493
2010-09-07,T2,3,1,C1,Surface,0.0847,0.8927
2010-09-07,T2,3,1,C2,Surface,0.0875,0.9221
2010-09-07,T2,3,2,C2,Deep,0.0023,0.0717
2010-09-07,T2,3,2,C1,Deep,0.0099,0.1177
2010-09-07,T2,3,2,C1,Middle,0.0439,0.3396
2010-09-07,T2,3,2,C2,Middle,0.0190,0.1161
2010-09-07,T2,3,2,C1,Surface,0.1003,0.8733
2010-09-07,T2,3,2,C2,Surface,0.0716,0.6373
2010-09-07,T2,3,3,C1,Deep,0.0061,0.0097
2010-09-07,T2,3,3,C2,Deep,0.0021,0.0457
2010-09-07,T2,3,3,C2,Middle,0.0339,0.0999
2010-09-07,T2,3,3,C1,Middle,0.0281,0.1543
2010-09-07,T2,3,3,C2,Surface,0.0863,0.7817
2010-09-07,T2,3,3,C1,Surface,0.0738,0.8910
2010-09-07,T2,3,4,C1,Deep,0.0268,0.1704
2010-09-07,T2,3,4,C2,Deep,0.0338,0.1385
2010-09-07,T2,3,4,C2,Middle,0.0317,0.0553
2010-09-07,T2,3,4,C1,Middle,0.0631,0.8301
2010-09-07,T2,3,4,C1,Surface,0.1352,1.5896
2010-09-07,T2,3,4,C2,Surface,0.1153,1.1486
2010-09-07,T2,3,5,C2,Deep,0.0375,0.1915
2010-09-07,T2,3,5,C1,Deep,0.0623,0.5119
2010-09-07,T2,3,5,C1,Middle,0.1066,1.0093
2010-09-07,T2,3,5,C2,Middle,0.0867,1.0123
2010-09-07,T2,3,5,C1,Surface,0.1314,1.2981
2010-09-07,T2,3,5,C2,Surface,0.1282,1.4287
2010-09-07,T4,3,1,C2,Deep,0.0032,0.0752
2010-09-07,T4,3,1,C1,Deep,0.0167,0.0164
2010-09-07,T4,3,1,C1,Middle,0.0313,0.2387
2010-09-07,T4,3,1,C2,Middle,0.0641,0.3024
2010-09-07,T4,3,1,C1,Surface,0.1074,1.0240
2010-09-07,T4,3,1,C2,Surface,0.1021,0.9301
2010-09-07,T4,3,2,C1,Deep,0.0159,0.0198
2010-09-07,T4,3,2,C2,Deep,0.0200,0.1805
2010-09-07,T4,3,2,C1,Middle,0.0299,0.1387
2010-09-07,T4,3,2,C2,Middle,0.0300,0.1541
2010-09-07,T4,3,2,C1,Surface,0.1071,1.1006
2010-09-07,T4,3,2,C2,Surface,0.0840,0.9485
2010-09-07,T4,3,3,C2,Deep,0.0109,0.0689
2010-09-07,T4,3,3,C1,Deep,0.0082,0.1128
2010-09-07,T4,3,3,C1,Middle,0.0463,0.1165
2010-09-07,T4,3,3,C2,Middle,0.0221,0.1508
2010-09-07,T4,3,3,C1,Surface,0.1213,1.0083
2010-09-07,T4,3,3,C2,Surface,0.0627,0.7443
2010-09-07,T4,3,4,C1,Deep,0.0349,0.0225
2010-09-07,T4,3,4,C2,Deep,0.0250,0.0276
2010-09-07,T4,3,4,C2,Middle,0.0351,0.2175
2010-09-07,T4,3,4,C1,Middle,0.0467,0.2722
2010-09-07,T4,3,4,C2,Surface,0.1096,1.0988
2010-09-07,T4,3,4,C1,Surface,0.1187,1.1304
2010-09-07,T4,3,5,C2,Deep,0.0447,0.0703
2010-09-07,T4,3,5,C1,Deep,0.0267,0.1924
2010-09-07,T4,3,5,C1,Middle,0.0422,0.5094
2010-09-07,T4,3,5,C2,Middle,0.0409,0.0947
2010-09-07,T4,3,5,C1,Surface,0.1006,0.9401
2010-09-07,T4,3,5,C2,Surface,0.0607,0.7489
2010-09-07,T7,3,4,C1,Deep,0.0017,0.0049
2010-09-07,T7,3,4,C2,Deep,0.0059,0.0065
2010-09-07,T7,3,4,C1,Middle,0.0184,0.2158
2010-09-07,T7,3,4,C2,Middle,0.0254,0.1280
2010-09-07,T7,3,4,C1,Surface,0.0748,0.7692
2010-09-07,T7,3,4,C2,Surface,0.1117,1.1698
2010-09-07,T7,3,5,C1,Deep,0.0054,0.0531
2010-09-07,T7,3,5,C2,Deep,0.0223,0.0353
2010-09-07,T7,3,5,C2,Middle,0.0013,0.1847
2010-09-07,T7,3,5,C1,Middle,0.0201,0.1468
2010-09-07,T7,3,5,C1,Surface,0.0822,0.9486
2010-09-07,T7,3,5,C2,Surface,0.0833,1.1036
2010-09-03,T6,5,5,C2,Surface,0.1171,1.1716
2010-08-25,T3,3,1,C1,Deep,0.0753,0.6073
2010-08-25,T3,3,1,C2,Deep,0.0038,0.1168
2010-08-25,T3,3,1,C2,Middle,0.0167,0.1487
2010-08-25,T3,3,1,C1,Middle,0.0578,0.4052
2010-08-25,T3,3,1,C2,Surface,0.0863,0.9569
2010-08-25,T3,3,2,C2,Deep,0.0075,0.0082
2010-08-25,T3,3,2,C1,Deep,0.0012,0.0972
2010-08-25,T3,3,2,C1,Middle,0.0246,0.0801
2010-08-25,T3,3,2,C2,Middle,0.0270,0.1838
2010-08-25,T3,3,2,C2,Surface,0.0860,0.7511
2010-08-25,T3,3,2,C1,Surface,0.0475,0.4625
2010-08-25,T3,3,3,C1,Deep,0.0456,0.1019
2010-08-25,T3,3,3,C2,Deep,0.0246,0.0884
2010-08-25,T3,3,3,C1,Middle,0.0727,0.3961
2010-08-25,T3,3,3,C2,Middle,0.0348,0.2427
2010-08-25,T3,3,3,C1,Surface,0.1277,1.1287
2010-08-25,T3,3,3,C2,Surface,0.1254,1.2372
2010-08-25,T3,3,4,C2,Deep,0.0023,0.0068
2010-08-25,T3,3,4,C1,Deep,0.0034,0.0519
2010-08-25,T3,3,4,C2,Middle,0.0178,0.1570
2010-08-25,T3,3,4,C1,Middle,0.0465,0.3878
2010-08-25,T3,3,4,C1,Surface,0.0941,1.0491
2010-08-25,T3,3,4,C2,Surface,0.0810,0.8267
2010-08-25,T3,3,5,C2,Deep,0.0019,0.1861
2010-08-25,T3,3,5,C1,Deep,0.0030,0.2469
2010-08-25,T3,3,5,C1,Middle,0.0273,0.0373
2010-08-25,T3,3,5,C2,Middle,0.0126,0.0626
2010-08-25,T3,3,5,C1,Surface,0.0488,0.3939
2010-08-25,T3,3,5,C2,Surface,0.0849,0.7322
2010-08-25,T5,3,2,C2,Surface,0.0527,0.5791
2010-08-25,T6,3,1,C1,Deep,0.0638,0.0516
2010-08-25,T6,3,1,C2,Deep,0.0048,0.1142
2010-08-25,T6,3,1,C2,Middle,0.0289,0.1391
2010-08-25,T6,3,1,C1,Middle,0.0522,0.5717
2010-08-25,T6,3,1,C2,Surface,0.0890,0.7699
2010-08-25,T6,3,1,C1,Surface,0.1323,0.9165
2010-08-25,T6,3,2,C1,Deep,0.0067,0.0771
2010-08-25,T6,3,2,C2,Deep,0.0041,0.0263
2010-08-25,T6,3,2,C1,Middle,0.0487,0.0526
2010-08-25,T6,3,2,C2,Middle,0.0223,0.1384
2010-08-25,T6,3,2,C2,Surface,0.0456,0.5499
2010-08-25,T6,3,2,C1,Surface,0.0518,0.6242
2010-08-25,T6,3,3,C2,Deep,0.0081,0.0610
2010-08-25,T6,3,3,C1,Deep,0.0460,0.0993
2010-08-25,T6,3,3,C1,Middle,0.0275,0.1834
2010-08-25,T6,3,3,C2,Middle,0.0295,0.1952
2010-08-25,T6,3,3,C2,Surface,0.1097,1.1038
2010-08-25,T6,3,3,C1,Surface,0.1308,1.1104
2010-08-25,T6,3,4,C1,Deep,0.0061,0.0099
2010-08-25,T6,3,4,C2,Middle,0.0468,0.4781
2010-08-25,T6,3,4,C1,Middle,0.0354,0.3441
2010-08-25,T6,3,4,C2,Surface,0.0840,0.9450
